<Header>
"FileVersion,2.0"
"SoftwareVersion,2.3.0.44"
"SystemType,Gen3"
</Header>
<Sample_Attributes>
"ID,01001-C3"
"Owner,Administrator"
"Comments,"
"Date,20220128"
"GeneRLF,NS_IO_360_v1.0"
"SystemAPF,n6_vDV1"
"AssayType,Non Specific"
</Sample_Attributes>
<Lane_Attributes>
"ID,6"
"FovCount,194"
"FovCounted,194"
"ScannerID,1706P0203"
"StagePosition,1"
"BindingDensity,0.35"
"CartridgeID,30102613280522-01"
"CartridgeBarcode,30102613280522"
</Lane_Attributes>
<Code_Summary>
"CodeClass,Name,Accession,Count"
"Endogenous,IKBKB,NM_001190720.2,158"
"Endogenous,ZEB2,NM_001171653.1,316"
"Endogenous,LRRC32,NM_005512.2,150"
"Endogenous,IL22RA1,NM_021258.2,32"
"Endogenous,ELOB,NM_007108.2,53"
"Endogenous,ITGA1,NM_181501.1,61"
"Endogenous,IL24,NM_001185158.1,28"
"Endogenous,PVRIG,NM_024070.3,53"
"Endogenous,RB1,NM_000321.2,352"
"Endogenous,SRP54,NM_001146282.1,108"
"Endogenous,ICAM3,NM_002162.3,124"
"Endogenous,CCR5,NM_000579.3,72"
"Endogenous,CTLA4,NM_001037631.2,30"
"Endogenous,GLS,NM_014905.4,105"
"Endogenous,ITGAE,NM_002208.4,175"
"Endogenous,MET,NM_000245.2,102"
"Endogenous,WNT3A,NM_033131.3,29"
"Endogenous,TYMP,NM_001113755.2,421"
"Endogenous,IFI16,NM_001206567.1,345"
"Endogenous,PVR,NM_001135768.2,40"
"Endogenous,P4HA2,NM_001017973.1,124"
"Endogenous,BRIP1,NM_032043.2,54"
"Endogenous,ESR1,NM_000125.2,182"
"Endogenous,DAB2,NM_001244871.1,234"
"Endogenous,DUSP1,NM_004417.3,164"
"Endogenous,CD8B,NM_172213.2,35"
"Endogenous,ACVR1C,NM_145259.2,28"
"Endogenous,IL15,NM_000585.4,38"
"Endogenous,KIR3DL1,NM_001322168.1,29"
"Endogenous,CDH1,NM_004360.3,276"
"Endogenous,HES1,NM_005524.2,343"
"Endogenous,IHH,NM_002181.2,17"
"Endogenous,CCL19,NM_006274.2,41"
"Endogenous,C2,NM_000063.5,40"
"Endogenous,TLR7,NM_016562.3,34"
"Endogenous,IL2RA,NM_000417.2,34"
"Endogenous,PRKAA2,NM_006252.3,60"
"Endogenous,COL11A2,NM_001163771.1,17"
"Endogenous,TNFRSF10D,NM_003840.4,36"
"Endogenous,SIGLEC8,NM_014442.2,13"
"Endogenous,PC,NM_000920.3,51"
"Endogenous,IL17A,NM_002190.2,26"
"Endogenous,GLI1,NM_005269.2,35"
"Endogenous,GNG4,NM_001098721.1,16"
"Endogenous,LDHB,NM_001174097.2,272"
"Endogenous,DTX4,NM_015177.1,67"
"Endogenous,CD3G,NM_000073.2,25"
"Endogenous,S100A8,NM_002964.4,80"
"Endogenous,ZC3H12A,NM_025079.2,28"
"Endogenous,IER3,NM_003897.3,106"
"Endogenous,CD4,NM_000616.4,51"
"Endogenous,S100A12,NM_005621.1,32"
"Endogenous,CD6,NM_001254751.1,46"
"Endogenous,CD163,NM_203416.2,80"
"Endogenous,DUSP2,NM_004418.3,22"
"Endogenous,HERC6,NM_001165136.1,66"
"Endogenous,MRC1,NM_002438.2,97"
"Endogenous,DLL4,NM_019074.2,33"
"Endogenous,SAMSN1,NM_001256370.1,113"
"Endogenous,CD28,NM_001243077.1,54"
"Endogenous,TAP2,NM_018833.2,115"
"Endogenous,ICOS,NM_012092.3,25"
"Endogenous,TNFSF12,NM_003809.2,142"
"Endogenous,IFITM2,NM_006435.2,953"
"Endogenous,DNMT1,NM_001130823.2,306"
"Endogenous,TNFSF8,NM_001244.3,30"
"Endogenous,TGFB2,NM_001135599.3,248"
"Endogenous,TMEM140,NM_018295.3,48"
"Endogenous,COL11A1,NM_001854.3,1455"
"Endogenous,GIMAP6,NR_024115.1,38"
"Endogenous,IRF4,NM_002460.1,47"
"Endogenous,BNIP3,NM_004052.3,209"
"Endogenous,FPR3,NM_002030.4,138"
"Endogenous,HLA-C,NM_002117.4,575"
"Endogenous,VEGFC,NM_005429.4,85"
"Endogenous,SIGLEC1,NM_023068.3,43"
"Endogenous,BID,NM_001196.3,71"
"Endogenous,MAPK10,NM_001318067.1,34"
"Endogenous,FCN1,NM_002003.4,30"
"Endogenous,H2AFX,NM_002105.2,36"
"Endogenous,CBLC,NM_001130852.1,29"
"Endogenous,CASP3,NM_032991.2,195"
"Endogenous,PIAS4,NM_015897.2,116"
"Endogenous,HLA-DRA,NM_019111.3,5762"
"Endogenous,ULBP2,NM_025217.2,29"
"Endogenous,CASP1,NM_001223.4,102"
"Endogenous,MS4A2,NM_000139.3,29"
"Endogenous,HSD11B1,NM_181755.2,18"
"Endogenous,GAS1,NM_002048.2,128"
"Endogenous,FUT4,NM_002033.3,60"
"Endogenous,CSF1,NM_000757.5,138"
"Endogenous,FAM30A,NR_026800.2,23"
"Endogenous,ITPK1,NM_001142593.2,159"
"Endogenous,BCAT1,NM_005504.6,94"
"Endogenous,CD80,NM_005191.3,45"
"Endogenous,C1QB,NM_000491.3,575"
"Endogenous,RELN,NM_005045.3,21"
"Endogenous,ICAM5,NM_003259.3,33"
"Endogenous,MAML2,NM_032427.1,101"
"Endogenous,OLR1,NM_002543.3,203"
"Endogenous,NFKBIE,NM_004556.2,49"
"Endogenous,WNT11,XM_011545241.2,61"
"Endogenous,LILRA3,NM_001172654.2,21"
"Endogenous,TNFSF13B,NM_001145645.2,77"
"Endogenous,TDO2,NM_005651.3,29"
"Endogenous,MAP3K5,NM_005923.3,215"
"Endogenous,HLA-F,NM_001098479.1,140"
"Endogenous,CD3E,NM_000733.3,63"
"Endogenous,RRM2,NM_001034.1,108"
"Endogenous,C7,NM_000587.2,23"
"Endogenous,TNFRSF14,NM_003820.3,196"
"Endogenous,FCGRT,NM_004107.4,343"
"Endogenous,WNT2,NM_003391.2,29"
"Endogenous,MICB,NM_005931.3,40"
"Endogenous,HMGA1,NM_145902.2,100"
"Endogenous,IL21R,NM_021798.3,17"
"Endogenous,CD300A,NM_001256841.1,71"
"Endogenous,TWIST1,NM_000474.3,35"
"Endogenous,IL1RN,NM_000577.3,26"
"Endogenous,CXCL1,NM_001511.3,15"
"Endogenous,SFXN1,NM_001322977.1,305"
"Endogenous,GNLY,NM_012483.3,34"
"Endogenous,NID2,NM_007361.3,477"
"Endogenous,NECTIN1,NM_002855.4,187"
"Endogenous,SERPINA1,NM_001127702.1,226"
"Endogenous,PDGFB,NM_002608.2,30"
"Endogenous,HLA-B,NM_005514.6,3051"
"Endogenous,VCAM1,NM_001078.3,136"
"Endogenous,HLA-DPB1,NM_002121.5,2692"
"Endogenous,HLA-DOA,NM_002119.3,72"
"Endogenous,GBP2,NM_004120.4,185"
"Endogenous,ATM,NM_000051.3,487"
"Endogenous,PSMB8,NM_004159.4,126"
"Endogenous,MLH1,NM_000249.2,162"
"Endogenous,PLA1A,NM_015900.2,40"
"Endogenous,NT5E,NM_002526.3,83"
"Endogenous,PALMD,NM_017734.4,87"
"Endogenous,UBA7,NM_003335.2,165"
"Endogenous,PIK3CD,NM_001350234.1,40"
"Endogenous,NOD2,NM_022162.1,41"
"Endogenous,CEACAM3,NM_001277163.2,30"
"Endogenous,RIPK3,NM_006871.3,33"
"Endogenous,IL1R2,NR_048564.1,23"
"Endogenous,JAK1,NM_002227.1,524"
"Endogenous,ENO1,NM_001428.3,1029"
"Endogenous,LILRA1,NM_001278318.1,38"
"Endogenous,BBS1,NM_024649.4,96"
"Endogenous,MYD88,NM_002468.3,160"
"Endogenous,CXCR3,NM_001142797.1,28"
"Endogenous,CD1C,NM_001765.2,41"
"Endogenous,TLR9,NM_017442.2,39"
"Endogenous,CCL7,NM_006273.3,26"
"Endogenous,CPA3,NM_001870.2,245"
"Endogenous,SH2D1A,NM_001114937.2,35"
"Endogenous,CCR4,NM_005508.4,54"
"Endogenous,HDAC4,NM_006037.3,106"
"Endogenous,POLD1,NM_001256849.1,40"
"Endogenous,PTPN11,NM_001330437.1,452"
"Endogenous,JAK2,NM_004972.2,290"
"Endogenous,WNT10A,NM_025216.2,28"
"Endogenous,ITGB2,NM_000211.3,452"
"Endogenous,TYMS,NM_001071.1,83"
"Endogenous,KAT2B,NM_003884.4,227"
"Endogenous,ITGA6,NM_001316306.1,187"
"Endogenous,TBX21,NM_013351.1,41"
"Endogenous,BRCA1,NM_007294.3,51"
"Endogenous,COL17A1,NM_000494.3,321"
"Endogenous,BIRC3,NM_001165.4,30"
"Endogenous,KRAS,NM_004985.3,141"
"Endogenous,IL11RA,NM_147162.1,82"
"Endogenous,SIRPA,NM_001040023.1,185"
"Endogenous,CEBPB,NM_005194.3,345"
"Endogenous,VTCN1,NM_001253849.1,1702"
"Endogenous,SGK1,NM_005627.3,266"
"Endogenous,NLRC5,NM_032206.4,93"
"Endogenous,CCL8,NM_005623.2,61"
"Endogenous,TRAF1,NM_001190945.1,98"
"Endogenous,ADAM12,NM_003474.5,869"
"Endogenous,MMRN2,NM_024756.2,82"
"Endogenous,PTGS2,NM_000963.1,47"
"Endogenous,SMAD5,NM_005903.5,369"
"Endogenous,LCK,NM_005356.4,57"
"Endogenous,ITGB3,NM_000212.2,72"
"Endogenous,FCGR2B,NM_001002273.1,199"
"Endogenous,NRAS,NM_002524.4,330"
"Endogenous,IL34,NM_001172771.1,63"
"Endogenous,LAMA1,NM_005559.3,89"
"Endogenous,CLEC4E,NM_014358.3,41"
"Endogenous,IL18R1,NM_001282399.1,42"
"Endogenous,MFNG,NM_002405.3,27"
"Endogenous,TTC30A,NM_152275.3,125"
"Endogenous,TNFRSF10C,NM_003841.3,82"
"Positive,POS_C(8),ERCC_00002.1,4504"
"Positive,POS_A(128),ERCC_00117.1,42598"
"Positive,POS_F(0.125),ERCC_00034.1,88"
"Positive,POS_D(2),ERCC_00092.1,925"
"Positive,POS_B(32),ERCC_00112.1,16351"
"Positive,POS_E(0.5),ERCC_00035.1,169"
"Negative,NEG_C(0),ERCC_00019.1,20"
"Negative,NEG_D(0),ERCC_00076.1,18"
"Negative,NEG_E(0),ERCC_00098.1,20"
"Negative,NEG_A(0),ERCC_00096.1,20"
"Negative,NEG_H(0),ERCC_00154.1,14"
"Negative,NEG_G(0),ERCC_00144.1,14"
"Negative,NEG_F(0),ERCC_00126.1,38"
"Negative,NEG_B(0),ERCC_00041.1,35"
"Housekeeping,UBB,NM_018955.3,3538"
"Housekeeping,PUM1,NM_001020658.1,658"
"Housekeeping,TLK2,NM_006852.3,130"
"Housekeeping,DNAJC14,NM_032364.5,110"
"Housekeeping,SF3A1,NM_005877.4,260"
"Housekeeping,POLR2A,NM_000937.2,570"
"Housekeeping,SDHA,NM_004168.3,467"
"Housekeeping,STK11IP,NM_052902.2,80"
"Housekeeping,NRDE2,NM_017970.3,171"
"Housekeeping,TBP,NM_001172085.1,211"
"Housekeeping,OAZ1,NM_004152.2,1315"
"Housekeeping,TBC1D10B,NM_015527.3,111"
"Housekeeping,GUSB,NM_000181.1,146"
"Housekeeping,PSMC4,NM_006503.2,140"
"Housekeeping,TFRC,NM_003234.1,248"
"Housekeeping,ABCF1,NM_001090.2,163"
"Housekeeping,TMUB2,NM_177441.2,125"
"Housekeeping,MRPL19,NM_014763.3,211"
"Housekeeping,G6PD,NM_000402.4,61"
"Housekeeping,ERCC3,NM_000122.1,449"
</Code_Summary>
<Messages>
</Messages>
