<Header>
"FileVersion,2.0"
"SoftwareVersion,2.3.0.44"
"SystemType,Gen3"
</Header>
<Sample_Attributes>
"ID,01002"
"Owner,Administrator"
"Comments,"
"Date,20220128"
"GeneRLF,NS_IO_360_v1.0"
"SystemAPF,n6_vDV1"
"AssayType,Non Specific"
</Sample_Attributes>
<Lane_Attributes>
"ID,4"
"FovCount,194"
"FovCounted,194"
"ScannerID,1706P0203"
"StagePosition,1"
"BindingDensity,0.38"
"CartridgeID,30102613280522-01"
"CartridgeBarcode,30102613280522"
</Lane_Attributes>
<Code_Summary>
"CodeClass,Name,Accession,Count"
"Endogenous,IKBKB,NM_001190720.2,238"
"Endogenous,ZEB2,NM_001171653.1,214"
"Endogenous,LRRC32,NM_005512.2,85"
"Endogenous,IL22RA1,NM_021258.2,33"
"Endogenous,ELOB,NM_007108.2,42"
"Endogenous,ITGA1,NM_181501.1,70"
"Endogenous,IL24,NM_001185158.1,20"
"Endogenous,PVRIG,NM_024070.3,49"
"Endogenous,RB1,NM_000321.2,252"
"Endogenous,SRP54,NM_001146282.1,170"
"Endogenous,ICAM3,NM_002162.3,90"
"Endogenous,CCR5,NM_000579.3,49"
"Endogenous,CTLA4,NM_001037631.2,25"
"Endogenous,GLS,NM_014905.4,68"
"Endogenous,ITGAE,NM_002208.4,120"
"Endogenous,MET,NM_000245.2,110"
"Endogenous,WNT3A,NM_033131.3,18"
"Endogenous,TYMP,NM_001113755.2,752"
"Endogenous,IFI16,NM_001206567.1,207"
"Endogenous,PVR,NM_001135768.2,68"
"Endogenous,P4HA2,NM_001017973.1,157"
"Endogenous,BRIP1,NM_032043.2,71"
"Endogenous,ESR1,NM_000125.2,23"
"Endogenous,DAB2,NM_001244871.1,120"
"Endogenous,DUSP1,NM_004417.3,111"
"Endogenous,CD8B,NM_172213.2,30"
"Endogenous,ACVR1C,NM_145259.2,29"
"Endogenous,IL15,NM_000585.4,25"
"Endogenous,KIR3DL1,NM_001322168.1,19"
"Endogenous,CDH1,NM_004360.3,3142"
"Endogenous,HES1,NM_005524.2,267"
"Endogenous,IHH,NM_002181.2,18"
"Endogenous,CCL19,NM_006274.2,24"
"Endogenous,C2,NM_000063.5,107"
"Endogenous,TLR7,NM_016562.3,23"
"Endogenous,IL2RA,NM_000417.2,19"
"Endogenous,PRKAA2,NM_006252.3,27"
"Endogenous,COL11A2,NM_001163771.1,13"
"Endogenous,TNFRSF10D,NM_003840.4,22"
"Endogenous,SIGLEC8,NM_014442.2,13"
"Endogenous,PC,NM_000920.3,103"
"Endogenous,IL17A,NM_002190.2,24"
"Endogenous,GLI1,NM_005269.2,19"
"Endogenous,GNG4,NM_001098721.1,37"
"Endogenous,LDHB,NM_001174097.2,572"
"Endogenous,DTX4,NM_015177.1,78"
"Endogenous,CD3G,NM_000073.2,14"
"Endogenous,S100A8,NM_002964.4,2954"
"Endogenous,ZC3H12A,NM_025079.2,29"
"Endogenous,IER3,NM_003897.3,280"
"Endogenous,CD4,NM_000616.4,29"
"Endogenous,S100A12,NM_005621.1,21"
"Endogenous,CD6,NM_001254751.1,16"
"Endogenous,CD163,NM_203416.2,144"
"Endogenous,DUSP2,NM_004418.3,22"
"Endogenous,HERC6,NM_001165136.1,158"
"Endogenous,MRC1,NM_002438.2,23"
"Endogenous,DLL4,NM_019074.2,36"
"Endogenous,SAMSN1,NM_001256370.1,63"
"Endogenous,CD28,NM_001243077.1,19"
"Endogenous,TAP2,NM_018833.2,321"
"Endogenous,ICOS,NM_012092.3,6"
"Endogenous,TNFSF12,NM_003809.2,45"
"Endogenous,IFITM2,NM_006435.2,956"
"Endogenous,DNMT1,NM_001130823.2,319"
"Endogenous,TNFSF8,NM_001244.3,32"
"Endogenous,TGFB2,NM_001135599.3,48"
"Endogenous,TMEM140,NM_018295.3,64"
"Endogenous,COL11A1,NM_001854.3,514"
"Endogenous,GIMAP6,NR_024115.1,20"
"Endogenous,IRF4,NM_002460.1,33"
"Endogenous,BNIP3,NM_004052.3,445"
"Endogenous,FPR3,NM_002030.4,225"
"Endogenous,HLA-C,NM_002117.4,1786"
"Endogenous,VEGFC,NM_005429.4,135"
"Endogenous,SIGLEC1,NM_023068.3,58"
"Endogenous,BID,NM_001196.3,40"
"Endogenous,MAPK10,NM_001318067.1,62"
"Endogenous,FCN1,NM_002003.4,16"
"Endogenous,H2AFX,NM_002105.2,71"
"Endogenous,CBLC,NM_001130852.1,34"
"Endogenous,CASP3,NM_032991.2,224"
"Endogenous,PIAS4,NM_015897.2,200"
"Endogenous,HLA-DRA,NM_019111.3,1430"
"Endogenous,ULBP2,NM_025217.2,19"
"Endogenous,CASP1,NM_001223.4,71"
"Endogenous,MS4A2,NM_000139.3,18"
"Endogenous,HSD11B1,NM_181755.2,21"
"Endogenous,GAS1,NM_002048.2,47"
"Endogenous,FUT4,NM_002033.3,41"
"Endogenous,CSF1,NM_000757.5,59"
"Endogenous,FAM30A,NR_026800.2,23"
"Endogenous,ITPK1,NM_001142593.2,273"
"Endogenous,BCAT1,NM_005504.6,81"
"Endogenous,CD80,NM_005191.3,43"
"Endogenous,C1QB,NM_000491.3,302"
"Endogenous,RELN,NM_005045.3,18"
"Endogenous,ICAM5,NM_003259.3,16"
"Endogenous,MAML2,NM_032427.1,39"
"Endogenous,OLR1,NM_002543.3,107"
"Endogenous,NFKBIE,NM_004556.2,58"
"Endogenous,WNT11,XM_011545241.2,20"
"Endogenous,LILRA3,NM_001172654.2,28"
"Endogenous,TNFSF13B,NM_001145645.2,51"
"Endogenous,TDO2,NM_005651.3,102"
"Endogenous,MAP3K5,NM_005923.3,64"
"Endogenous,HLA-F,NM_001098479.1,303"
"Endogenous,CD3E,NM_000733.3,28"
"Endogenous,RRM2,NM_001034.1,714"
"Endogenous,C7,NM_000587.2,33"
"Endogenous,TNFRSF14,NM_003820.3,203"
"Endogenous,FCGRT,NM_004107.4,216"
"Endogenous,WNT2,NM_003391.2,41"
"Endogenous,MICB,NM_005931.3,40"
"Endogenous,HMGA1,NM_145902.2,253"
"Endogenous,IL21R,NM_021798.3,19"
"Endogenous,CD300A,NM_001256841.1,38"
"Endogenous,TWIST1,NM_000474.3,160"
"Endogenous,IL1RN,NM_000577.3,34"
"Endogenous,CXCL1,NM_001511.3,18"
"Endogenous,SFXN1,NM_001322977.1,662"
"Endogenous,GNLY,NM_012483.3,11"
"Endogenous,NID2,NM_007361.3,231"
"Endogenous,NECTIN1,NM_002855.4,180"
"Endogenous,SERPINA1,NM_001127702.1,164"
"Endogenous,PDGFB,NM_002608.2,45"
"Endogenous,HLA-B,NM_005514.6,4911"
"Endogenous,VCAM1,NM_001078.3,190"
"Endogenous,HLA-DPB1,NM_002121.5,383"
"Endogenous,HLA-DOA,NM_002119.3,29"
"Endogenous,GBP2,NM_004120.4,128"
"Endogenous,ATM,NM_000051.3,343"
"Endogenous,PSMB8,NM_004159.4,275"
"Endogenous,MLH1,NM_000249.2,173"
"Endogenous,PLA1A,NM_015900.2,23"
"Endogenous,NT5E,NM_002526.3,109"
"Endogenous,PALMD,NM_017734.4,23"
"Endogenous,UBA7,NM_003335.2,148"
"Endogenous,PIK3CD,NM_001350234.1,36"
"Endogenous,NOD2,NM_022162.1,36"
"Endogenous,CEACAM3,NM_001277163.2,33"
"Endogenous,RIPK3,NM_006871.3,43"
"Endogenous,IL1R2,NR_048564.1,16"
"Endogenous,JAK1,NM_002227.1,316"
"Endogenous,ENO1,NM_001428.3,5271"
"Endogenous,LILRA1,NM_001278318.1,27"
"Endogenous,BBS1,NM_024649.4,83"
"Endogenous,MYD88,NM_002468.3,214"
"Endogenous,CXCR3,NM_001142797.1,13"
"Endogenous,CD1C,NM_001765.2,9"
"Endogenous,TLR9,NM_017442.2,20"
"Endogenous,CCL7,NM_006273.3,67"
"Endogenous,CPA3,NM_001870.2,68"
"Endogenous,SH2D1A,NM_001114937.2,20"
"Endogenous,CCR4,NM_005508.4,33"
"Endogenous,HDAC4,NM_006037.3,46"
"Endogenous,POLD1,NM_001256849.1,44"
"Endogenous,PTPN11,NM_001330437.1,610"
"Endogenous,JAK2,NM_004972.2,152"
"Endogenous,WNT10A,NM_025216.2,17"
"Endogenous,ITGB2,NM_000211.3,166"
"Endogenous,TYMS,NM_001071.1,269"
"Endogenous,KAT2B,NM_003884.4,125"
"Endogenous,ITGA6,NM_001316306.1,65"
"Endogenous,TBX21,NM_013351.1,24"
"Endogenous,BRCA1,NM_007294.3,42"
"Endogenous,COL17A1,NM_000494.3,51"
"Endogenous,BIRC3,NM_001165.4,20"
"Endogenous,KRAS,NM_004985.3,151"
"Endogenous,IL11RA,NM_147162.1,39"
"Endogenous,SIRPA,NM_001040023.1,101"
"Endogenous,CEBPB,NM_005194.3,357"
"Endogenous,VTCN1,NM_001253849.1,755"
"Endogenous,SGK1,NM_005627.3,161"
"Endogenous,NLRC5,NM_032206.4,135"
"Endogenous,CCL8,NM_005623.2,271"
"Endogenous,TRAF1,NM_001190945.1,25"
"Endogenous,ADAM12,NM_003474.5,523"
"Endogenous,MMRN2,NM_024756.2,61"
"Endogenous,PTGS2,NM_000963.1,29"
"Endogenous,SMAD5,NM_005903.5,224"
"Endogenous,LCK,NM_005356.4,34"
"Endogenous,ITGB3,NM_000212.2,45"
"Endogenous,FCGR2B,NM_001002273.1,99"
"Endogenous,NRAS,NM_002524.4,294"
"Endogenous,IL34,NM_001172771.1,40"
"Endogenous,LAMA1,NM_005559.3,57"
"Endogenous,CLEC4E,NM_014358.3,34"
"Endogenous,IL18R1,NM_001282399.1,40"
"Endogenous,MFNG,NM_002405.3,98"
"Endogenous,TTC30A,NM_152275.3,124"
"Endogenous,TNFRSF10C,NM_003841.3,73"
"Positive,POS_C(8),ERCC_00002.1,3852"
"Positive,POS_A(128),ERCC_00117.1,36727"
"Positive,POS_F(0.125),ERCC_00034.1,75"
"Positive,POS_D(2),ERCC_00092.1,725"
"Positive,POS_B(32),ERCC_00112.1,14523"
"Positive,POS_E(0.5),ERCC_00035.1,150"
"Negative,NEG_C(0),ERCC_00019.1,27"
"Negative,NEG_D(0),ERCC_00076.1,8"
"Negative,NEG_E(0),ERCC_00098.1,24"
"Negative,NEG_A(0),ERCC_00096.1,17"
"Negative,NEG_H(0),ERCC_00154.1,12"
"Negative,NEG_G(0),ERCC_00144.1,14"
"Negative,NEG_F(0),ERCC_00126.1,39"
"Negative,NEG_B(0),ERCC_00041.1,20"
"Housekeeping,UBB,NM_018955.3,3440"
"Housekeeping,PUM1,NM_001020658.1,615"
"Housekeeping,TLK2,NM_006852.3,144"
"Housekeeping,DNAJC14,NM_032364.5,201"
"Housekeeping,SF3A1,NM_005877.4,315"
"Housekeeping,POLR2A,NM_000937.2,460"
"Housekeeping,SDHA,NM_004168.3,339"
"Housekeeping,STK11IP,NM_052902.2,103"
"Housekeeping,NRDE2,NM_017970.3,179"
"Housekeeping,TBP,NM_001172085.1,117"
"Housekeeping,OAZ1,NM_004152.2,2242"
"Housekeeping,TBC1D10B,NM_015527.3,92"
"Housekeeping,GUSB,NM_000181.1,146"
"Housekeeping,PSMC4,NM_006503.2,209"
"Housekeeping,TFRC,NM_003234.1,489"
"Housekeeping,ABCF1,NM_001090.2,170"
"Housekeeping,TMUB2,NM_177441.2,82"
"Housekeeping,MRPL19,NM_014763.3,232"
"Housekeeping,G6PD,NM_000402.4,92"
"Housekeeping,ERCC3,NM_000122.1,454"
</Code_Summary>
<Messages>
</Messages>
