gene,data,model_object,term,estimate,std.error,statistic,p.value,conf.low,conf.high
SREBF1,,,bin_treatment,0.22553072810872132,1.1264582489119683,0.20021223895919674,0.847928268405862,-2.530813310973983,2.981874767191426
CD36,,,(Intercept),7.958898244002156,0.9723153533392269,8.185511230146552,1.7912278863212785e-4,5.579728282866194,10.338068205138118
CD36,,,bin_treatment,0.4597323163162963,1.2298924482013445,0.3737987959749095,0.7214065724644521,-2.5497060908212736,3.4691707234538667
AXIN1,,,(Intercept),7.006304904875404,0.5727448444082338,12.232855473565012,5.588325726742067e-6,5.651978555812958,8.36063125393785
AXIN1,,,bin_treatment,-1.084903346337013,0.8591172666123507,-1.2628117120902205,0.24709442767136316,-3.1163928699306815,0.9465861772566555
KLRK1,,,(Intercept),5.95087573755352,0.44944526657287853,13.240490400377979,1.0097027203076663e-6,4.914453094288524,6.987298380818517
KLRK1,,,bin_treatment,-0.8388319609751719,0.6356115915317558,-1.319724139947915,0.22344049156098733,-2.304554919431102,0.6268909974807583
GBP1,,,(Intercept),7.573061410102294,0.4438234304338377,17.063230309178632,5.824231435111728e-7,6.5235857630733385,8.62253705713125
GBP1,,,bin_treatment,-1.5363971795098668,0.6657351456507565,-2.3078204441317838,0.05436107168036247,-3.1106106500533004,0.03781629103356665
CXCL11,,,(Intercept),6.266501802860751,0.7206261582534029,8.695912202311675,1.2772716672523454e-4,4.50319311598543,8.029810489736073
CXCL11,,,bin_treatment,-0.6711245142302923,1.019119286402783,-0.6585338175663238,0.5346336188986205,-3.1648195738596656,1.8225705453990808
CXCL10,,,(Intercept),9.187588114994409,0.5973786859719166,15.37983917194248,1.1849403347423099e-6,7.7750119867605845,10.600164243228233
CXCL10,,,bin_treatment,-1.383163631305106,0.8960680289578749,-1.5435922124280252,0.16659725988189716,-3.502027823655842,0.7357005610456302
RIPK1,,,(Intercept),8.970397193965635,0.4829481158526952,18.5742461757563,3.25275622590076e-7,7.82840636695931,10.11238802097196
RIPK1,,,bin_treatment,-0.7190793233421127,0.7244221737790427,-0.992624672973415,0.35395779862631466,-2.4320655638515998,0.9939069171673742
REN,,,(Intercept),2.8415805535614536,0.3819117912708062,7.440410635414355,1.4438586811866592e-4,1.9385026699532637,3.7446584371696434
REN,,,bin_treatment,0.12794837505521028,0.5123884360141401,0.24970972422898194,0.8099812947301827,-1.0836577469795232,1.3395544970899436
PRF1,,,(Intercept),5.0790061115937295,0.37156941619467143,13.669063949366471,2.641743472879447e-6,4.200384058909637,5.957628164277822
PRF1,,,bin_treatment,-1.0232130797550452,0.5573541242920071,-1.8358401510974856,0.10900794970902822,-2.341146158781184,0.2947199992710938
EIF2AK2,,,(Intercept),9.816484606830501,0.3024560739839806,32.455901703433554,6.819772833362715e-9,9.10128963924644,10.531679574414563
EIF2AK2,,,bin_treatment,-0.912344467810851,0.4536841109759709,-2.01096852576169,0.08424532062757627,-1.9851369191869437,0.1604479835652417
LIF,,,(Intercept),5.965883825838923,0.3683418852137847,16.196593614045113,8.321829196536573e-7,5.094893671185003,6.836873980492844
LIF,,,bin_treatment,-1.1631090020753838,0.552512827820677,-2.1051257880529812,0.07331419878463002,-2.469594234056265,0.14337622990549725
BRD3,,,(Intercept),9.407577258614477,0.5336465702218305,17.628853596311618,4.6569787064370073e-7,8.145703636888625,10.66945088034033
BRD3,,,bin_treatment,-0.909601826099479,0.8004698553327456,-1.1363348913637337,0.29321751007577224,-2.8024122586882574,0.9832086064892992
IGF2R,,,(Intercept),8.37726009073036,0.40480913559490844,20.694345443610406,1.5449109290452422e-7,7.420038591436327,9.334481590024392
IGF2R,,,bin_treatment,-0.5911736392653539,0.6072137033923627,-0.9735841532603816,0.36269725558747196,-2.0270058882064026,0.8446586096756947
FPR1,,,(Intercept),6.155053440474798,0.5162488725186873,11.922647715326478,6.6402669851205385e-6,4.934318836659678,7.3757880442899175
FPR1,,,bin_treatment,-0.16465851655108438,0.7743733087780309,-0.21263454548932895,0.8376715129981803,-1.9957604222737637,1.666443389171595
DUSP5,,,(Intercept),9.496932550542242,0.4107362465883613,23.121729892175896,4.289995067935433e-7,8.491897161070378,10.501967940014106
DUSP5,,,bin_treatment,-1.985776712037454,0.5808687704834805,-3.4186322504214024,0.014167518465123744,-3.407111390493489,-0.5644420335814191
APC,,,(Intercept),9.268508081672449,0.4131284511460141,22.434930482182242,8.843782015111523e-8,8.291614527069619,10.245401636275279
APC,,,bin_treatment,-0.42559644770561755,0.6196926767190212,-0.6867863114970939,0.5143177443265066,-1.8909367796098624,1.0397438841986273
HDAC3,,,(Intercept),8.431338094053238,0.5055269526044881,16.678315667670663,1.6891167841959028e-7,7.265590850890129,9.597085337216349
HDAC3,,,bin_treatment,-0.3689350501399369,0.7149230725184079,-0.5160485992434347,0.6197767792891873,-2.017550611720253,1.2796805114403795
CES3,,,(Intercept),4.560837666027559,0.3902661707091248,11.686479660126283,2.3667927129626698e-5,3.6058907478184357,5.515784584236681
CES3,,,bin_treatment,-0.5360418135077367,0.5519197115522578,-0.971231507568619,0.36894177902823144,-1.8865406965854692,0.8144570695699958
OAS2,,,(Intercept),9.460684253703755,0.5596473594165838,16.904724188400074,2.7388045922793846e-6,8.091276497485328,10.830092009922183
OAS2,,,bin_treatment,-1.2709559261630867,0.7914608858332229,-1.6058354227133635,0.1594330636974069,-3.2075909474260955,0.6656790950999218
HDAC11,,,(Intercept),7.169600178789854,0.5904701317397987,12.142189407049074,1.896807410912147e-5,5.72477181568861,8.614428541891098
HDAC11,,,bin_treatment,-0.7917255498621957,0.9642336874109791,-0.8210930194608971,0.44298704929820165,-3.1511203868613338,1.5676692871369422
THBS1,,,(Intercept),11.218274054858261,0.5039197065011879,22.26202688668183,5.37272455546404e-7,9.98522695299501,12.451321156721512
THBS1,,,bin_treatment,0.12693279664604315,0.7126500832810496,0.17811377508249632,0.8644951144336368,-1.6168591378538058,1.870724731145892
SLC11A1,,,(Intercept),4.839299935286613,0.2604201398399062,18.582663914786245,8.305819365177586e-6,4.169868654180282,5.5087312163929445
SLC11A1,,,bin_treatment,0.6289253702907566,0.3977983344357851,1.5810155947052646,0.17471553848371735,-0.3936478024562521,1.651498543037765
MAGEA3/A6,,,(Intercept),3.5136722750215825,0.24175614721831593,14.533952147444628,6.653651320528172e-6,2.9221162933059377,4.105228256737227
MAGEA3/A6,,,bin_treatment,-0.036949626119453356,0.341894822183209,-0.10807307897647364,0.9174611663278989,-0.8735361183646493,0.7996368661257425
ARID1A,,,(Intercept),9.36682743581887,0.5066117079919866,18.489164952277477,3.357073772115442e-7,8.168881104960176,10.564773766677563
ARID1A,,,bin_treatment,-1.0782610914020152,0.7599175619879799,-1.4189185055563576,0.19887825173664567,-2.8751805876900556,0.7186584048860252
CD48,,,(Intercept),5.522836892666293,0.38322708588379306,14.411394956412337,6.991787074004701e-6,4.585113994537489,6.460559790795097
CD48,,,bin_treatment,-0.8884412860733069,0.5419649423255791,-1.6392965977854452,0.15226324785977055,-2.214581726354866,0.43769915420825223
GZMA,,,(Intercept),5.639451045216959,0.44400602859713767,12.701293860885462,4.339337928853122e-6,4.589543622142768,6.68935846829115
GZMA,,,bin_treatment,-0.8454436819549644,0.6660090428957065,-1.269417721836183,0.24486494547328305,-2.420304816566251,0.7294174526563222
ICOSLG,,,(Intercept),7.281966103945915,0.3657198059518775,19.911325515971914,2.015681773221548e-7,6.417176181504298,8.146756026387532
ICOSLG,,,bin_treatment,-0.6393845342366249,0.5485797089278162,-1.165527130936513,0.2819795596156343,-1.9365694178990498,0.6578003494258
PIK3R5,,,(Intercept),6.364413571868803,0.3993287569945249,15.937779236760711,3.873592610645617e-6,5.3872913038759105,7.341535839861695
PIK3R5,,,bin_treatment,-0.30863192176524795,0.5647361439872471,-0.5465064084373843,0.6044301303926233,-1.6904914852575545,1.0732276417270585
GZMM,,,(Intercept),4.4336281564955105,0.31938422693846374,13.881800610490838,2.379180327808163e-6,3.678404467900606,5.188851845090415
GZMM,,,bin_treatment,-0.7641982460852579,0.4790763404076956,-1.5951492103219345,0.15470882901217797,-1.897033778977615,0.3686372868070993
WNT5A,,,(Intercept),7.009765645392593,0.7971990116296868,8.792993397047455,2.1981520520499992e-5,5.171421427993862,8.848109862791325
WNT5A,,,bin_treatment,-0.3165756662763967,1.1274096541571297,-0.28079914440068726,0.7859897043575256,-2.916386990831836,2.2832356582790427
TLR4,,,(Intercept),8.37696261530459,0.5356886596237794,15.63774491919958,4.331284605492614e-6,7.066179685547201,9.68774554506198
TLR4,,,bin_treatment,-0.3378211970554743,0.8747759180491447,-0.3861802663805105,0.7126859287864182,-2.478320758026146,1.8026783639151975
GZMB,,,(Intercept),3.2983706192659343,0.23191590981786067,14.22226970912159,2.0184101333505067e-6,2.749976634580416,3.8467646039514527
GZMB,,,bin_treatment,-0.5049513351900797,0.347873864726791,-1.4515357041456747,0.18992764713754123,-1.3275423122183574,0.31763964183819793
PARP9,,,(Intercept),9.10033174878115,0.3144712942451049,28.93851335660602,1.5142366047923008e-8,8.356725299979404,9.843938197582895
PARP9,,,bin_treatment,-1.339832215689701,0.4717069413676573,-2.8403911373553656,0.02503057719634408,-2.455241888892319,-0.22442254248708293
LY96,,,(Intercept),8.53864746951351,0.369302909292951,23.120986200355638,1.2999912786741627e-8,7.6870334335410355,9.390261505485984
LY96,,,bin_treatment,-0.2744670200742101,0.5222731829459322,-0.5255238619108346,0.6134695958294911,-1.4788311396537714,0.9298970995053513
RAD50,,,(Intercept),9.758549508377973,0.3991786633654482,24.446570931683333,8.369168621474037e-9,8.838041859971979,10.679057156783967
RAD50,,,bin_treatment,-0.24605734481487343,0.5645238795413811,-0.43586702659021315,0.6744553794799789,-1.5478517454587966,1.0557370558290495
MX1,,,(Intercept),8.152973039987115,0.5492891074285223,14.842772102572672,1.5097113056730483e-6,6.854110695425877,9.451835384548353
MX1,,,bin_treatment,-1.3699074859346407,0.8239336611427833,-1.6626429414652146,0.14033566269220918,-3.318201002776498,0.5783860309072164
CENPF,,,(Intercept),6.579829964368839,0.5708882898678559,11.525599808487716,2.5640818141410995e-5,5.182916642211298,7.97674328652638
CENPF,,,bin_treatment,-1.194776784268777,0.8073579621311047,-1.4798600376901474,0.18940334655460184,-3.170310549923628,0.7807569813860737
SELL,,,(Intercept),5.340040356073559,0.5447443527459379,9.802837476250238,6.487743797344769e-5,4.007098943495229,6.67298176865189
SELL,,,bin_treatment,-0.7960115517951655,0.8895638029934909,-0.8948335679987083,0.40534011578965745,-2.9726957636895266,1.3806726600991954
TNFSF10,,,(Intercept),10.789314046289935,0.6940331301126816,15.545819901332672,4.483897663939379e-6,9.091076155129976,12.487551937449894
TNFSF10,,,bin_treatment,-1.050698399737052,1.1333513555751444,-0.9270720810174985,0.38965830986915356,-3.8239092632050884,1.7225124637309843
IL12RB2,,,(Intercept),5.030583715227324,0.3100961269863949,16.222658967449906,8.230820802137172e-7,4.297322893030299,5.763844537424348
IL12RB2,,,bin_treatment,-1.0796518335890453,0.46514419047959227,-2.321112153364439,0.05330706506099858,-2.179543066884583,0.020239399706492245
CXCL9,,,(Intercept),7.779347536558476,0.8870533190480561,8.769875913329434,5.046862939274314e-5,5.681799745881571,9.876895327235381
CXCL9,,,bin_treatment,-1.9991694140774219,1.330579978572084,-1.5024797052957588,0.17667330303202708,-5.145491100092779,1.1471522719379355
TRAT1,,,(Intercept),5.224730756048561,0.2536401601605841,20.59898855426006,4.990801186577148e-6,4.572727967551878,5.876733544545243
TRAT1,,,bin_treatment,-1.1904429409789845,0.3355343931417491,-3.547901393452899,0.01642407748474388,-2.0529615572204185,-0.3279243247375505
STC1,,,(Intercept),6.689279351307678,0.7277578592318694,9.191627773512536,3.718692771544242e-5,4.968405468080752,8.410153234534604
STC1,,,bin_treatment,-0.5000276998531878,1.0916367888478042,-0.4580531775417305,0.6607943820847513,-3.081338524693577,2.081283124987202
IL2RB,,,(Intercept),6.114367076314919,0.5746760058404591,10.639676990468232,1.2688528029822815e-4,4.637115374325408,7.591618778304431
IL2RB,,,bin_treatment,-1.2090464128965375,0.8778320989462628,-1.3773094129821177,0.22687885052986861,-3.4655856611863003,1.0474928353932251
LILRB4,,,(Intercept),6.571662951550476,0.32889662378067896,19.98093770622807,1.0199993176102823e-6,5.7668819050199644,7.376443998080987
LILRB4,,,bin_treatment,-0.0029266979403865983,0.46513006596935763,-0.006292214059065807,0.9951835640173936,-1.1410589686846488,1.1352055728038757
SOX2,,,(Intercept),3.647337386765844,0.4122468476738451,8.847459737646039,4.7667078469409575e-5,2.6725284931135933,4.622146280418095
SOX2,,,bin_treatment,0.2899728479897373,0.6183702715107676,0.46893077068742633,0.653372719176396,-1.1722404924886383,1.7521861884681131
HCK,,,(Intercept),7.377613102366284,0.508933507895574,14.496221977744224,1.7729734310445964e-6,6.174176587148221,8.581049617584346
HCK,,,bin_treatment,-0.6442065441607093,0.7634002618433611,-0.8438647146978466,0.42663903189591634,-2.449361316987803,1.160948228666384
WNT2B,,,(Intercept),5.662353210124746,0.5466144873868349,10.358951950202412,4.735236588401129e-5,4.324835742930367,6.999870677319124
WNT2B,,,bin_treatment,-0.15141064507575067,0.8926177200738247,-0.1696254081346583,0.8708793513371329,-2.335567522866395,2.032746232714893
IL1B,,,(Intercept),5.364399238913335,0.5676430399644301,9.450303907979707,3.101840171560978e-5,4.022136740365592,6.706661737461078
IL1B,,,bin_treatment,-1.200890590464519,0.8514645599466452,-1.4103823540697569,0.20128221721019082,-3.2142843382861344,0.8125031573570964
TLR1,,,(Intercept),7.118333005564957,0.33392243001082084,21.317325120490665,6.949465244121262e-7,6.301254254208353,7.935411756921561
TLR1,,,bin_treatment,0.1996150100734567,0.5452930447978263,0.366069239242665,0.7268742016921232,-1.1346690035892688,1.533899023736182
CCL22,,,(Intercept),4.5230576623593794,0.27356485042635487,16.53376760687686,3.1211508671145244e-6,3.8536685877944308,5.192446736924328
CCL22,,,bin_treatment,-0.9409941190063048,0.3868791216615183,-2.432269063693707,0.05100483630204381,-1.8876532267604302,0.00566498874782051
ICAM2,,,(Intercept),6.334632205531785,0.4950470076316676,12.796021605780465,4.127283339007743e-6,5.164032045607506,7.505232365456065
ICAM2,,,bin_treatment,-1.113187262539262,0.7425705114475013,-1.4990997425541626,0.17752595830463258,-2.869087502425681,0.6427129773471569
MAP3K12,,,(Intercept),6.010306422818832,0.6145864894500834,9.779431416067581,2.4778155532998836e-5,4.557040305163892,7.4635725404737725
MAP3K12,,,bin_treatment,-0.6869912773759189,0.9218797341751251,-0.7452070502348351,0.4804140925516266,-2.8668904538583297,1.4929078991064917
JAG1,,,(Intercept),8.667202271096999,0.5306303856120049,16.333784317874375,1.9875568042917827e-7,7.443566407610734,9.890838134583262
JAG1,,,bin_treatment,0.0081067449278488,0.7504246879397626,0.010802876102204593,0.991645259590524,-1.7223756886205392,1.738589178476237
CCL3/L1,,,(Intercept),6.329499353267957,0.42241784049066294,14.983977347916639,5.565004197686035e-6,5.295880133236289,7.363118573299626
CCL3/L1,,,bin_treatment,-0.608134837025734,0.5973890390102503,-1.0179879397072422,0.34796201761738416,-2.0698931563240195,0.8536234822725515
SOCS1,,,(Intercept),6.186078334610901,0.4150148973848933,14.905677780703389,1.46685661827779e-6,5.204724043482291,7.167432625739511
SOCS1,,,bin_treatment,-1.538245231234692,0.6225223460773399,-2.4709879748534935,0.0427710283740715,-3.010276667927606,-0.06621379454177778
BCL2,,,(Intercept),8.649086232691928,0.48560878664079465,17.810810822683212,4.340026056876616e-7,7.500803919014559,9.797368546369297
BCL2,,,bin_treatment,-0.3202491876479867,0.7284131799611919,-0.43965320295968396,0.6734417786291012,-2.04267265816404,1.402174282868067
MAP3K8,,,(Intercept),7.865519594692664,0.18062476785456597,43.546185211021346,1.2053205630405783e-7,7.40120884737969,8.329830342005637
MAP3K8,,,bin_treatment,-0.38606105327130064,0.275908890359125,-1.3992338295761357,0.22061964061986,-1.0953074351190386,0.3231853285764374
MMP1,,,(Intercept),5.416908336851648,0.3052647143229245,17.74495407655065,4.451813984735277e-7,4.695071990208118,6.138744683495179
MMP1,,,bin_treatment,-1.237703471519161,0.45789707148438674,-2.703016788263875,0.03050558307400858,-2.3204579914844565,-0.15494895155386534
CMKLR1,,,(Intercept),6.878136534452106,0.4279393097626259,16.072691565230002,1.6983027895903588e-5,5.778083518021559,7.978189550882654
CMKLR1,,,bin_treatment,0.020370890309389156,0.6536880932781294,0.031163012633797213,0.9763452180694641,-1.6599878484431065,1.7007296290618847
TNFRSF17,,,(Intercept),4.548506445423805,0.4379590453180534,10.385689013730955,1.666158025894095e-5,3.512897865660313,5.584115025187297
TNFRSF17,,,bin_treatment,-0.6445546268438933,0.587583718015247,-1.0969579433226704,0.30895612377806897,-2.0339693363038025,0.7448600826160159
TLR8,,,(Intercept),5.952737053463599,0.4050747909682065,14.69540239528462,4.5172883739629193e-7,5.0186329104239515,6.886841196503246
TLR8,,,bin_treatment,-0.5251190116140145,0.5728622631626841,-0.9166584105486606,0.3861207433595205,-1.846141759369581,0.795903736141552
TPM1,,,(Intercept),9.911902015497578,0.6107785018104758,16.228308603064153,8.211244705978006e-7,8.46764035776502,11.356163673230135
TPM1,,,bin_treatment,-0.9241571867625337,0.9161677527157135,-1.0087204925333138,0.34669781912937475,-3.090549673361371,1.2422352998363038
CXorf36,,,(Intercept),6.860699910003864,0.39739933226239393,17.26399455919039,5.375420059550403e-7,5.920999811369429,7.800400008638299
CXorf36,,,bin_treatment,0.1630143722247891,0.5331671526910429,0.3057472153001366,0.7686893591967129,-1.097725607181124,1.423754351630702
NLRP3,,,(Intercept),5.1883241582584665,0.3992052335698192,12.996633615904367,3.7159708907053347e-6,4.2443537815965104,6.1322945349204225
NLRP3,,,bin_treatment,-0.8281372751601136,0.5988078503547287,-1.382976650472321,0.20917623086360615,-2.244092840153048,0.5878182898328209
DEFB134,,,(Intercept),3.7745349760541216,0.15554388079449435,24.266688967604345,5.1372793389496285e-8,3.4067321433406033,4.14233780876764
DEFB134,,,bin_treatment,0.541300665403447,0.23331582119174152,2.32003411786893,0.053391771014048156,-0.010403583666830696,1.0930049144737248
HLA-DQA2,,,(Intercept),5.449193691477838,1.5303276907489476,3.5608018625154614,0.009209549288055934,1.8305437210488935,9.067843661906782
HLA-DQA2,,,bin_treatment,1.8195057229473472,2.0531500466189536,0.8862020220799923,0.4049233491637818,-3.0354226694466866,6.674434115341381
CX3CR1,,,(Intercept),6.715648057172849,0.9589704956786306,7.002976720801421,2.1099610768162249e-4,4.448043166529207,8.983252947816492
CX3CR1,,,bin_treatment,-0.8129089738247895,1.438455743517946,-0.5651261621971811,0.5896324018769713,-4.214316309790255,2.5884983621406756
APLNR,,,(Intercept),5.543384916425068,0.6800261843791962,8.151722747978726,8.082930695910571e-5,3.9353785091239146,7.151391323726221
APLNR,,,bin_treatment,-0.9373064321738203,1.0200392765687942,-0.9188924914016345,0.38871756309335836,-3.3493160431255506,1.4747031787779101
MXI1,,,(Intercept),7.4790682721604655,0.5668144555972675,13.194914487986324,3.3546588246513713e-6,6.138765064301805,8.819371480019125
MXI1,,,bin_treatment,-1.2924631671704787,0.8502216833959012,-1.5201484417666282,0.17227654895947897,-3.302917978958469,0.7179916446175116
FZD9,,,(Intercept),3.967591179895851,0.24987304569932656,15.878428058503248,9.530388868238692e-7,3.3767353162158713,4.558447043575831
FZD9,,,bin_treatment,-0.3071865730969846,0.3352398695571634,-0.9163187347100573,0.3899757158506557,-1.0999028987526547,0.4855297525586856
COL4A5,,,(Intercept),7.855270699221738,0.8922994407250019,8.803402020334401,4.9235751314944624e-5,5.745317802000721,9.965223596442755
COL4A5,,,bin_treatment,-0.28139796808030554,1.3384491610875027,-0.21024180541281598,0.8394675576804052,-3.446327313911832,2.883531377751221
FCAR,,,(Intercept),3.9926243721006514,0.1794031400466267,22.255041751571195,9.349994621931897e-8,3.5684033563345015,4.416845387866801
FCAR,,,bin_treatment,-0.570561794817357,0.26910471006994,-2.1202222535200836,0.07169796438744647,-1.206893318466582,0.06576972883186805
BRCA2,,,(Intercept),6.926772397587847,0.21109977818611428,32.8127886116532,6.319994289289837e-9,6.427600742583103,7.42594405259259
BRCA2,,,bin_treatment,-0.8731072407130418,0.3166496672791714,-2.7573287798318593,0.028204361742450203,-1.6218647232201566,-0.12434975820592697
SFRP4,,,(Intercept),9.791615962234161,0.6249196496896463,15.668599902558624,1.0436803373491277e-6,8.313915803281155,11.269316121187167
SFRP4,,,bin_treatment,-0.6485559086320309,0.9373794745344693,-0.6918819178904287,0.5113006981363002,-2.865106147061538,1.567994329797476
TLR3,,,(Intercept),7.3940386982501956,0.4170630302283081,17.72882792848496,2.0685276321332112e-6,6.373522226910116,8.414555169590276
TLR3,,,bin_treatment,-0.4616194312611777,0.6810610764255409,-0.6777944698938402,0.5231652229515293,-2.128115850520383,1.2048769879980277
IL2RG,,,(Intercept),7.137463111480887,0.6209155369425338,11.49506283354843,8.480343446546156e-6,5.669231174635817,8.605695048325957
IL2RG,,,bin_treatment,-1.660511591905864,0.9313733054138007,-1.7828636297108749,0.11780073441914281,-3.86285949717347,0.5418363133617423
CD84,,,(Intercept),7.490999754687105,0.4684882332175111,15.989728713654078,3.8001871535161276e-6,6.34465034470521,8.637349164669
CD84,,,bin_treatment,-0.17433703854391108,0.6625424132284138,-0.2631334010669711,0.801250577984534,-1.7955199213587036,1.4468458442708814
HLA-DPA1,,,(Intercept),10.312378818329352,0.57891113750985,17.813405460961423,4.3356877867257243e-7,8.943471503056395,11.681286133602308
HLA-DPA1,,,bin_treatment,0.29169837547638516,0.7766907938422518,0.37556564052132946,0.7183618866442678,-1.5448835116318551,2.1282802625846253
RBL2,,,(Intercept),10.156343912949103,0.44347925628461615,22.901508399822344,7.67026541399533e-8,9.107682108460168,11.205005717438038
RBL2,,,bin_treatment,-0.3681290712898967,0.6652188844269242,-0.5533954009844958,0.5972159002319446,-1.941121778023299,1.2048636354435058
CCL18,,,(Intercept),7.1747248996822925,0.05787699094838248,123.96506421837067,1.8580735039184117e-11,7.033105004622086,7.316344794742499
CCL18,,,bin_treatment,0.10409630750975994,0.08185042554854736,1.2717870043084631,0.2505181937883638,-0.09618446878623953,0.3043770838057594
IRF3,,,(Intercept),8.215857869450709,0.6316905093629572,13.00614422359484,1.2725054785235718e-5,6.670166875834687,9.76154886306673
IRF3,,,bin_treatment,-1.056010050208917,1.0315462821986967,-1.0237156281132407,0.3454589725786287,-3.58011287312544,1.4680927727076065
TNFRSF8,,,(Intercept),3.1043200879447452,0.2806495182434706,11.061198705681257,3.97852870256891e-6,2.457141138332245,3.7514990375572457
TNFRSF8,,,bin_treatment,0.30968732493920814,0.39689835497339154,0.7802686029272403,0.4576952216186426,-0.6055619228851636,1.22493657276358
KIR3DL2,,,(Intercept),2.871569948038404,0.3401441491380489,8.44221473547371,1.5077332403397548e-4,2.0392671984148905,3.703872697661917
KIR3DL2,,,bin_treatment,0.3971504795107433,0.4302520976224934,0.9230645979539333,0.39158199520598996,-0.6556384771417179,1.4499394361632043
TNFSF13,,,(Intercept),7.06611934760375,0.5939059523114282,11.897707574916623,6.734186259615582e-6,5.661754929602839,8.47048376560466
TNFSF13,,,bin_treatment,-0.9995107782979303,0.8908589284671422,-1.1219630250748456,0.29888409111768605,-3.1060574052992966,1.1070358487034357
CLECL1,,,(Intercept),6.098230845754929,0.09123463918311081,66.84117896839146,3.001422110961671e-7,5.844922878370494,6.351538813139364
CLECL1,,,bin_treatment,-0.639793846597239,0.1290252640909711,-4.958671087440234,0.007713403353790978,-0.9980254095294683,-0.28156228366500974
TNFRSF10B,,,(Intercept),7.179727791430192,0.49161505114096665,14.60436936332013,1.6855811390605286e-6,6.017242919054236,8.34221266380615
TNFRSF10B,,,bin_treatment,-1.3335971931654313,0.73742257671145,-1.8084572337242961,0.11347087348455931,-3.0773245017293664,0.41013011539850375
MAGEC2,,,(Intercept),4.151832578437402,0.26703692171297894,15.547784747533688,4.480570886223213e-6,3.4984167700046425,4.805248386870161
MAGEC2,,,bin_treatment,-0.7481551174086,0.37764723634085723,-1.9810951740510803,0.09487979915332113,-1.6722246155631886,0.17591438074598864
CDKN2A,,,(Intercept),6.964334270361317,0.1690750249181701,41.19079251197482,1.296017928633118e-9,6.564535366101158,7.364133174621477
CDKN2A,,,bin_treatment,0.0945464559570786,0.25361253737725514,0.37279882506927614,0.7203300333097697,-0.5051519004331605,0.6942448123473176
ADM,,,(Intercept),5.970574562497817,0.12888302268430984,46.32553177405167,8.851889834102953e-8,5.639270205463627,6.301878919532007
ADM,,,bin_treatment,0.31426794868896524,0.19687206908185353,1.596305408657548,0.1713086123846495,-0.19180781603698493,0.8203437134149154
PNOC,,,(Intercept),4.780772839567713,0.28143290905262747,16.987255881556184,1.4637544404663915e-7,4.131787387509816,5.4297582916256095
PNOC,,,bin_treatment,0.46673789596163795,0.3980062368803396,1.1726899046106216,0.27465356640584815,-0.45106613212147406,1.38454192404475
CD247,,,(Intercept),5.356679021473256,0.07595326662307972,70.52598603896696,1.0854828616472695e-8,5.161434933934725,5.551923109011787
CD247,,,bin_treatment,-0.041635199785358235,0.10047672737382579,-0.41437655140233215,0.6957759223399964,-0.2999188500766968,0.2166484505059803
PTPRC,,,(Intercept),7.1431728528798,0.31128918801105826,22.94706378502952,4.487687540272075e-7,6.381475649602248,7.904870056157353
PTPRC,,,bin_treatment,-0.33960074167837984,0.5083331153815943,-0.6680673192488141,0.528937043060584,-1.583447066035046,0.9042455826782861
OAS3,,,(Intercept),8.961940598203071,0.5317079925810813,16.8550044822515,6.335436060853314e-7,7.70465098418013,10.219230212226012
OAS3,,,bin_treatment,-1.3309072638270933,0.7975619888716219,-1.668719525751271,0.13910495011031343,-3.216841684861505,0.5550271572073182
LAG3,,,(Intercept),6.743270251802425,0.23081255284212956,29.21535318928111,1.4172960628587588e-8,6.197485291779884,7.289055211824966
LAG3,,,bin_treatment,-0.4582246047501352,0.34621882926319436,-1.3235115078093989,0.22725235689164516,-1.276902044783946,0.3604528352836756
FOSL1,,,(Intercept),6.819472876412202,0.09519641067488756,71.6358193346375,1.004029279148102e-8,6.574762712313561,7.064183040510843
FOSL1,,,bin_treatment,-0.16183315844941473,0.12593301417586347,-1.2850733344904877,0.2550730210245536,-0.4855542771968199,0.16188796029799038
EOMES,,,(Intercept),6.036168874480756,0.28618664447195785,21.091721053643415,2.6819556371714627e-8,5.376221288888217,6.696116460073296
EOMES,,,bin_treatment,-0.7252690904318843,0.40472903398229,-1.79198680978153,0.1109025114129511,-1.6585759164322322,0.20803773556846383
IL10RA,,,(Intercept),7.481509292063547,0.3480083852404313,21.498071912533764,4.03915521623323e-6,6.586925258315369,8.376093325811723
IL10RA,,,bin_treatment,-0.45967586412254985,0.5315915892812099,-0.8647162095700185,0.42672493609047085,-1.8261755475058676,0.906823819260768
WDR76,,,(Intercept),6.505633518038376,0.31817547545925917,20.446684360722802,1.6787089031080215e-7,5.753268072505347,7.2579989635714055
WDR76,,,bin_treatment,-0.5251070215727911,0.47726321318888876,-1.1002461682814992,0.30761609945448476,-1.6536551898723346,0.6034411467267524
GPC4,,,(Intercept),6.56850687246848,0.47361348241776463,13.868918678025588,2.3942069287488627e-6,5.448588946062121,7.688424798874839
GPC4,,,bin_treatment,0.07472874492440415,0.635419165047914,0.11760543124123303,0.9096836871929639,-1.4277988226747313,1.5772563125235395
SLAMF7,,,(Intercept),6.240306010283486,0.3138715402315589,19.881719781537686,1.0505154521565356e-6,5.47229001875376,7.008322001813212
SLAMF7,,,bin_treatment,-0.4262506862070467,0.5125500788991741,-0.8316273936051745,0.4374574612632337,-1.6804155485707244,0.8279141761566309
RSAD2,,,(Intercept),8.94622762865107,0.46901949330721593,19.07431941808682,2.7094316224613374e-7,7.837172760307067,10.055282496995073
