code_class,gene,accesion_number,lower_bound,upper_bound,mean_pre,mean_post,count_type,count_value
Endogenous,IFNGR2,NM_005534.3,255.5,1027.5,1315.8,550.8,pre_count_1,483
Endogenous,IFNGR2,NM_005534.3,255.5,1027.5,1315.8,550.8,pre_count_2,2115
Endogenous,IFNGR2,NM_005534.3,255.5,1027.5,1315.8,550.8,pre_count_3,2727
Endogenous,IFNGR2,NM_005534.3,255.5,1027.5,1315.8,550.8,pre_count_4,700
Endogenous,IFNGR2,NM_005534.3,255.5,1027.5,1315.8,550.8,pre_count_5,554
Endogenous,IFNGR2,NM_005534.3,255.5,1027.5,1315.8,550.8,post_count_1,326
Endogenous,IFNGR2,NM_005534.3,255.5,1027.5,1315.8,550.8,post_count_2,NA
Endogenous,IFNGR2,NM_005534.3,255.5,1027.5,1315.8,550.8,post_count_3,545
Endogenous,IFNGR2,NM_005534.3,255.5,1027.5,1315.8,550.8,post_count_4,738
Endogenous,IFNGR2,NM_005534.3,255.5,1027.5,1315.8,550.8,post_count_5,594
Endogenous,CDH11,NM_001797.2,-136.5,4267.5,2115.2,1710.5,pre_count_1,725
Endogenous,CDH11,NM_001797.2,-136.5,4267.5,2115.2,1710.5,pre_count_2,3245
Endogenous,CDH11,NM_001797.2,-136.5,4267.5,2115.2,1710.5,pre_count_3,3999
Endogenous,CDH11,NM_001797.2,-136.5,4267.5,2115.2,1710.5,pre_count_4,1167
Endogenous,CDH11,NM_001797.2,-136.5,4267.5,2115.2,1710.5,pre_count_5,1440
Endogenous,CDH11,NM_001797.2,-136.5,4267.5,2115.2,1710.5,post_count_1,735
Endogenous,CDH11,NM_001797.2,-136.5,4267.5,2115.2,1710.5,post_count_2,NA
Endogenous,CDH11,NM_001797.2,-136.5,4267.5,2115.2,1710.5,post_count_3,1976
Endogenous,CDH11,NM_001797.2,-136.5,4267.5,2115.2,1710.5,post_count_4,1515
Endogenous,CDH11,NM_001797.2,-136.5,4267.5,2115.2,1710.5,post_count_5,2616
Endogenous,COL6A3,NM_004369.3,-3833.5,11906.5,2528,3187.8,pre_count_1,1878
Endogenous,COL6A3,NM_004369.3,-3833.5,11906.5,2528,3187.8,pre_count_2,4334
Endogenous,COL6A3,NM_004369.3,-3833.5,11906.5,2528,3187.8,pre_count_3,NA
Endogenous,COL6A3,NM_004369.3,-3833.5,11906.5,2528,3187.8,pre_count_4,1809
Endogenous,COL6A3,NM_004369.3,-3833.5,11906.5,2528,3187.8,pre_count_5,2091
Endogenous,COL6A3,NM_004369.3,-3833.5,11906.5,2528,3187.8,post_count_1,1155
Endogenous,COL6A3,NM_004369.3,-3833.5,11906.5,2528,3187.8,post_count_2,NA
Endogenous,COL6A3,NM_004369.3,-3833.5,11906.5,2528,3187.8,post_count_3,3523
Endogenous,COL6A3,NM_004369.3,-3833.5,11906.5,2528,3187.8,post_count_4,2069
Endogenous,COL6A3,NM_004369.3,-3833.5,11906.5,2528,3187.8,post_count_5,6004
Endogenous,GZMK,NM_002104.2,3,115,81,45.8,pre_count_1,17
Endogenous,GZMK,NM_002104.2,3,115,81,45.8,pre_count_2,78
Endogenous,GZMK,NM_002104.2,3,115,81,45.8,pre_count_3,NA
Endogenous,GZMK,NM_002104.2,3,115,81,45.8,pre_count_4,149
Endogenous,GZMK,NM_002104.2,3,115,81,45.8,pre_count_5,80
Endogenous,GZMK,NM_002104.2,3,115,81,45.8,post_count_1,12
Endogenous,GZMK,NM_002104.2,3,115,81,45.8,post_count_2,NA
Endogenous,GZMK,NM_002104.2,3,115,81,45.8,post_count_3,45
Endogenous,GZMK,NM_002104.2,3,115,81,45.8,post_count_4,53
Endogenous,GZMK,NM_002104.2,3,115,81,45.8,post_count_5,73
Endogenous,IRF2,NM_002199.3,107.5,311.5,468.6,199,pre_count_1,165
Endogenous,IRF2,NM_002199.3,107.5,311.5,468.6,199,pre_count_2,777
Endogenous,IRF2,NM_002199.3,107.5,311.5,468.6,199,pre_count_3,892
Endogenous,IRF2,NM_002199.3,107.5,311.5,468.6,199,pre_count_4,287
Endogenous,IRF2,NM_002199.3,107.5,311.5,468.6,199,pre_count_5,222
Endogenous,IRF2,NM_002199.3,107.5,311.5,468.6,199,post_count_1,184
Endogenous,IRF2,NM_002199.3,107.5,311.5,468.6,199,post_count_2,NA
Endogenous,IRF2,NM_002199.3,107.5,311.5,468.6,199,post_count_3,202
Endogenous,IRF2,NM_002199.3,107.5,311.5,468.6,199,post_count_4,175
Endogenous,IRF2,NM_002199.3,107.5,311.5,468.6,199,post_count_5,235
Endogenous,RPL7A,NM_000972.2,3024.5,6164.5,11779.8,4462.8,pre_count_1,2589
Endogenous,RPL7A,NM_000972.2,3024.5,6164.5,11779.8,4462.8,pre_count_2,26951
Endogenous,RPL7A,NM_000972.2,3024.5,6164.5,11779.8,4462.8,pre_count_3,20207
Endogenous,RPL7A,NM_000972.2,3024.5,6164.5,11779.8,4462.8,pre_count_4,4053
Endogenous,RPL7A,NM_000972.2,3024.5,6164.5,11779.8,4462.8,pre_count_5,5099
Endogenous,RPL7A,NM_000972.2,3024.5,6164.5,11779.8,4462.8,post_count_1,4987
Endogenous,RPL7A,NM_000972.2,3024.5,6164.5,11779.8,4462.8,post_count_2,NA
Endogenous,RPL7A,NM_000972.2,3024.5,6164.5,11779.8,4462.8,post_count_3,3808
Endogenous,RPL7A,NM_000972.2,3024.5,6164.5,11779.8,4462.8,post_count_4,4854
Endogenous,RPL7A,NM_000972.2,3024.5,6164.5,11779.8,4462.8,post_count_5,4202
Endogenous,GPR160,NM_014373.1,-1156,3604,851,1099.6,pre_count_1,198
Endogenous,GPR160,NM_014373.1,-1156,3604,851,1099.6,pre_count_2,1414
Endogenous,GPR160,NM_014373.1,-1156,3604,851,1099.6,pre_count_3,NA
Endogenous,GPR160,NM_014373.1,-1156,3604,851,1099.6,pre_count_4,1002
Endogenous,GPR160,NM_014373.1,-1156,3604,851,1099.6,pre_count_5,790
Endogenous,GPR160,NM_014373.1,-1156,3604,851,1099.6,post_count_1,678
Endogenous,GPR160,NM_014373.1,-1156,3604,851,1099.6,post_count_2,1819
Endogenous,GPR160,NM_014373.1,-1156,3604,851,1099.6,post_count_3,629
Endogenous,GPR160,NM_014373.1,-1156,3604,851,1099.6,post_count_4,1826
Endogenous,GPR160,NM_014373.1,-1156,3604,851,1099.6,post_count_5,546
Endogenous,MICA,NM_000247.1,-48,296,246.8,94,pre_count_1,52
Endogenous,MICA,NM_000247.1,-48,296,246.8,94,pre_count_2,626
Endogenous,MICA,NM_000247.1,-48,296,246.8,94,pre_count_3,438
Endogenous,MICA,NM_000247.1,-48,296,246.8,94,pre_count_4,36
Endogenous,MICA,NM_000247.1,-48,296,246.8,94,pre_count_5,82
Endogenous,MICA,NM_000247.1,-48,296,246.8,94,post_count_1,41
Endogenous,MICA,NM_000247.1,-48,296,246.8,94,post_count_2,NA
Endogenous,MICA,NM_000247.1,-48,296,246.8,94,post_count_3,167
Endogenous,MICA,NM_000247.1,-48,296,246.8,94,post_count_4,81
Endogenous,MICA,NM_000247.1,-48,296,246.8,94,post_count_5,87
Endogenous,TAPBPL,NM_018009.4,87,159,327.6,115.2,pre_count_1,88
Endogenous,TAPBPL,NM_018009.4,87,159,327.6,115.2,pre_count_2,735
Endogenous,TAPBPL,NM_018009.4,87,159,327.6,115.2,pre_count_3,514
Endogenous,TAPBPL,NM_018009.4,87,159,327.6,115.2,pre_count_4,127
Endogenous,TAPBPL,NM_018009.4,87,159,327.6,115.2,pre_count_5,174
Endogenous,TAPBPL,NM_018009.4,87,159,327.6,115.2,post_count_1,132
Endogenous,TAPBPL,NM_018009.4,87,159,327.6,115.2,post_count_2,NA
Endogenous,TAPBPL,NM_018009.4,87,159,327.6,115.2,post_count_3,93
Endogenous,TAPBPL,NM_018009.4,87,159,327.6,115.2,post_count_4,114
Endogenous,TAPBPL,NM_018009.4,87,159,327.6,115.2,post_count_5,122
Endogenous,CXCL14,NM_004887.4,358,1038,2963.6,621.2,pre_count_1,167
Endogenous,CXCL14,NM_004887.4,358,1038,2963.6,621.2,pre_count_2,7977
Endogenous,CXCL14,NM_004887.4,358,1038,2963.6,621.2,pre_count_3,4406
Endogenous,CXCL14,NM_004887.4,358,1038,2963.6,621.2,pre_count_4,582
Endogenous,CXCL14,NM_004887.4,358,1038,2963.6,621.2,pre_count_5,1686
Endogenous,CXCL14,NM_004887.4,358,1038,2963.6,621.2,post_count_1,NA
Endogenous,CXCL14,NM_004887.4,358,1038,2963.6,621.2,post_count_2,783
Endogenous,CXCL14,NM_004887.4,358,1038,2963.6,621.2,post_count_3,675
Endogenous,CXCL14,NM_004887.4,358,1038,2963.6,621.2,post_count_4,414
Endogenous,CXCL14,NM_004887.4,358,1038,2963.6,621.2,post_count_5,613
Endogenous,CD14,NM_001174105.1,-99.5,400.5,264.2,132,pre_count_1,88
Endogenous,CD14,NM_001174105.1,-99.5,400.5,264.2,132,pre_count_2,627
Endogenous,CD14,NM_001174105.1,-99.5,400.5,264.2,132,pre_count_3,381
Endogenous,CD14,NM_001174105.1,-99.5,400.5,264.2,132,pre_count_4,114
Endogenous,CD14,NM_001174105.1,-99.5,400.5,264.2,132,pre_count_5,111
Endogenous,CD14,NM_001174105.1,-99.5,400.5,264.2,132,post_count_1,213
Endogenous,CD14,NM_001174105.1,-99.5,400.5,264.2,132,post_count_2,NA
Endogenous,CD14,NM_001174105.1,-99.5,400.5,264.2,132,post_count_3,88
Endogenous,CD14,NM_001174105.1,-99.5,400.5,264.2,132,post_count_4,74
Endogenous,CD14,NM_001174105.1,-99.5,400.5,264.2,132,post_count_5,153
Endogenous,IL18,NM_001243211.1,81.5,197.5,166.6,144,pre_count_1,65
Endogenous,IL18,NM_001243211.1,81.5,197.5,166.6,144,pre_count_2,81
Endogenous,IL18,NM_001243211.1,81.5,197.5,166.6,144,pre_count_3,294
Endogenous,IL18,NM_001243211.1,81.5,197.5,166.6,144,pre_count_4,297
Endogenous,IL18,NM_001243211.1,81.5,197.5,166.6,144,pre_count_5,96
Endogenous,IL18,NM_001243211.1,81.5,197.5,166.6,144,post_count_1,NA
Endogenous,IL18,NM_001243211.1,81.5,197.5,166.6,144,post_count_2,170
Endogenous,IL18,NM_001243211.1,81.5,197.5,166.6,144,post_count_3,127
Endogenous,IL18,NM_001243211.1,81.5,197.5,166.6,144,post_count_4,154
Endogenous,IL18,NM_001243211.1,81.5,197.5,166.6,144,post_count_5,125
Endogenous,CLEC14A,NM_175060.1,29,205,118.5,99.8,pre_count_1,24
Endogenous,CLEC14A,NM_175060.1,29,205,118.5,99.8,pre_count_2,NA
Endogenous,CLEC14A,NM_175060.1,29,205,118.5,99.8,pre_count_3,197
Endogenous,CLEC14A,NM_175060.1,29,205,118.5,99.8,pre_count_4,96
Endogenous,CLEC14A,NM_175060.1,29,205,118.5,99.8,pre_count_5,157
Endogenous,CLEC14A,NM_175060.1,29,205,118.5,99.8,post_count_1,95
Endogenous,CLEC14A,NM_175060.1,29,205,118.5,99.8,post_count_2,NA
Endogenous,CLEC14A,NM_175060.1,29,205,118.5,99.8,post_count_3,47
Endogenous,CLEC14A,NM_175060.1,29,205,118.5,99.8,post_count_4,118
Endogenous,CLEC14A,NM_175060.1,29,205,118.5,99.8,post_count_5,139
Endogenous,HMGB1,NM_002128.5,40,200,156.2,104.8,pre_count_1,102
Endogenous,HMGB1,NM_002128.5,40,200,156.2,104.8,pre_count_2,NA
Endogenous,HMGB1,NM_002128.5,40,200,156.2,104.8,pre_count_3,225
Endogenous,HMGB1,NM_002128.5,40,200,156.2,104.8,pre_count_4,121
Endogenous,HMGB1,NM_002128.5,40,200,156.2,104.8,pre_count_5,177
Endogenous,HMGB1,NM_002128.5,40,200,156.2,104.8,post_count_1,140
Endogenous,HMGB1,NM_002128.5,40,200,156.2,104.8,post_count_2,NA
Endogenous,HMGB1,NM_002128.5,40,200,156.2,104.8,post_count_3,127
Endogenous,HMGB1,NM_002128.5,40,200,156.2,104.8,post_count_4,52
Endogenous,HMGB1,NM_002128.5,40,200,156.2,104.8,post_count_5,100
Endogenous,KIF2C,NM_006845.2,13,37,43.4,22.5,pre_count_1,64
Endogenous,KIF2C,NM_006845.2,13,37,43.4,22.5,pre_count_2,42
Endogenous,KIF2C,NM_006845.2,13,37,43.4,22.5,pre_count_3,61
Endogenous,KIF2C,NM_006845.2,13,37,43.4,22.5,pre_count_4,19
Endogenous,KIF2C,NM_006845.2,13,37,43.4,22.5,pre_count_5,31
Endogenous,KIF2C,NM_006845.2,13,37,43.4,22.5,post_count_1,23
Endogenous,KIF2C,NM_006845.2,13,37,43.4,22.5,post_count_2,NA
Endogenous,KIF2C,NM_006845.2,13,37,43.4,22.5,post_count_3,17
Endogenous,KIF2C,NM_006845.2,13,37,43.4,22.5,post_count_4,22
Endogenous,KIF2C,NM_006845.2,13,37,43.4,22.5,post_count_5,28
Endogenous,RNLS,NM_001031709.2,34,90,127.6,55.5,pre_count_1,35
Endogenous,RNLS,NM_001031709.2,34,90,127.6,55.5,pre_count_2,285
Endogenous,RNLS,NM_001031709.2,34,90,127.6,55.5,pre_count_3,230
Endogenous,RNLS,NM_001031709.2,34,90,127.6,55.5,pre_count_4,38
Endogenous,RNLS,NM_001031709.2,34,90,127.6,55.5,pre_count_5,50
Endogenous,RNLS,NM_001031709.2,34,90,127.6,55.5,post_count_1,69
Endogenous,RNLS,NM_001031709.2,34,90,127.6,55.5,post_count_2,NA
Endogenous,RNLS,NM_001031709.2,34,90,127.6,55.5,post_count_3,41
Endogenous,RNLS,NM_001031709.2,34,90,127.6,55.5,post_count_4,55
Endogenous,RNLS,NM_001031709.2,34,90,127.6,55.5,post_count_5,57
Endogenous,RPTOR,NM_001163034.1,79.5,131.5,276,106.7,pre_count_1,126
Endogenous,RPTOR,NM_001163034.1,79.5,131.5,276,106.7,pre_count_2,564
Endogenous,RPTOR,NM_001163034.1,79.5,131.5,276,106.7,pre_count_3,484
Endogenous,RPTOR,NM_001163034.1,79.5,131.5,276,106.7,pre_count_4,63
Endogenous,RPTOR,NM_001163034.1,79.5,131.5,276,106.7,pre_count_5,143
Endogenous,RPTOR,NM_001163034.1,79.5,131.5,276,106.7,post_count_1,99
Endogenous,RPTOR,NM_001163034.1,79.5,131.5,276,106.7,post_count_2,NA
Endogenous,RPTOR,NM_001163034.1,79.5,131.5,276,106.7,post_count_3,109
Endogenous,RPTOR,NM_001163034.1,79.5,131.5,276,106.7,post_count_4,NA
Endogenous,RPTOR,NM_001163034.1,79.5,131.5,276,106.7,post_count_5,112
Endogenous,CD68,NM_001251.2,15.5,379.5,261.8,160.2,pre_count_1,109
Endogenous,CD68,NM_001251.2,15.5,379.5,261.8,160.2,pre_count_2,471
Endogenous,CD68,NM_001251.2,15.5,379.5,261.8,160.2,pre_count_3,NA
Endogenous,CD68,NM_001251.2,15.5,379.5,261.8,160.2,pre_count_4,235
Endogenous,CD68,NM_001251.2,15.5,379.5,261.8,160.2,pre_count_5,232
Endogenous,CD68,NM_001251.2,15.5,379.5,261.8,160.2,post_count_1,66
Endogenous,CD68,NM_001251.2,15.5,379.5,261.8,160.2,post_count_2,NA
Endogenous,CD68,NM_001251.2,15.5,379.5,261.8,160.2,post_count_3,152
Endogenous,CD68,NM_001251.2,15.5,379.5,261.8,160.2,post_count_4,180
Endogenous,CD68,NM_001251.2,15.5,379.5,261.8,160.2,post_count_5,243
Endogenous,CCL13,NM_005408.2,6,22,10.5,14.4,pre_count_1,9
Endogenous,CCL13,NM_005408.2,6,22,10.5,14.4,pre_count_2,NA
Endogenous,CCL13,NM_005408.2,6,22,10.5,14.4,pre_count_3,14
Endogenous,CCL13,NM_005408.2,6,22,10.5,14.4,pre_count_4,8
Endogenous,CCL13,NM_005408.2,6,22,10.5,14.4,pre_count_5,11
Endogenous,CCL13,NM_005408.2,6,22,10.5,14.4,post_count_1,16
Endogenous,CCL13,NM_005408.2,6,22,10.5,14.4,post_count_2,21
Endogenous,CCL13,NM_005408.2,6,22,10.5,14.4,post_count_3,7
Endogenous,CCL13,NM_005408.2,6,22,10.5,14.4,post_count_4,12
Endogenous,CCL13,NM_005408.2,6,22,10.5,14.4,post_count_5,16
Endogenous,CYBB,NM_000397.3,194,642,1014,375,pre_count_1,169
Endogenous,CYBB,NM_000397.3,194,642,1014,375,pre_count_2,1446
Endogenous,CYBB,NM_000397.3,194,642,1014,375,pre_count_3,2188
Endogenous,CYBB,NM_000397.3,194,642,1014,375,pre_count_4,871
Endogenous,CYBB,NM_000397.3,194,642,1014,375,pre_count_5,396
Endogenous,CYBB,NM_000397.3,194,642,1014,375,post_count_1,243
Endogenous,CYBB,NM_000397.3,194,642,1014,375,post_count_2,NA
Endogenous,CYBB,NM_000397.3,194,642,1014,375,post_count_3,474
Endogenous,CYBB,NM_000397.3,194,642,1014,375,post_count_4,362
Endogenous,CYBB,NM_000397.3,194,642,1014,375,post_count_5,421
Endogenous,PLA2G2A,NM_000300.2,-21.5,118.5,36,41.2,pre_count_1,16
Endogenous,PLA2G2A,NM_000300.2,-21.5,118.5,36,41.2,pre_count_2,73
Endogenous,PLA2G2A,NM_000300.2,-21.5,118.5,36,41.2,pre_count_3,49
Endogenous,PLA2G2A,NM_000300.2,-21.5,118.5,36,41.2,pre_count_4,30
Endogenous,PLA2G2A,NM_000300.2,-21.5,118.5,36,41.2,pre_count_5,12
Endogenous,PLA2G2A,NM_000300.2,-21.5,118.5,36,41.2,post_count_1,31
Endogenous,PLA2G2A,NM_000300.2,-21.5,118.5,36,41.2,post_count_2,57
Endogenous,PLA2G2A,NM_000300.2,-21.5,118.5,36,41.2,post_count_3,11
Endogenous,PLA2G2A,NM_000300.2,-21.5,118.5,36,41.2,post_count_4,NA
Endogenous,PLA2G2A,NM_000300.2,-21.5,118.5,36,41.2,post_count_5,66
Endogenous,FGF13,NM_001139498.1,-86,266,105.2,89.8,pre_count_1,22
Endogenous,FGF13,NM_001139498.1,-86,266,105.2,89.8,pre_count_2,149
Endogenous,FGF13,NM_001139498.1,-86,266,105.2,89.8,pre_count_3,247
Endogenous,FGF13,NM_001139498.1,-86,266,105.2,89.8,pre_count_4,20
Endogenous,FGF13,NM_001139498.1,-86,266,105.2,89.8,pre_count_5,88
Endogenous,FGF13,NM_001139498.1,-86,266,105.2,89.8,post_count_1,46
Endogenous,FGF13,NM_001139498.1,-86,266,105.2,89.8,post_count_2,134
Endogenous,FGF13,NM_001139498.1,-86,266,105.2,89.8,post_count_3,40
Endogenous,FGF13,NM_001139498.1,-86,266,105.2,89.8,post_count_4,181
Endogenous,FGF13,NM_001139498.1,-86,266,105.2,89.8,post_count_5,48
Endogenous,CNTFR,NM_147164.2,12,20,14.2,16,pre_count_1,15
Endogenous,CNTFR,NM_147164.2,12,20,14.2,16,pre_count_2,NA
Endogenous,CNTFR,NM_147164.2,12,20,14.2,16,pre_count_3,10
Endogenous,CNTFR,NM_147164.2,12,20,14.2,16,pre_count_4,23
Endogenous,CNTFR,NM_147164.2,12,20,14.2,16,pre_count_5,9
Endogenous,CNTFR,NM_147164.2,12,20,14.2,16,post_count_1,NA
Endogenous,CNTFR,NM_147164.2,12,20,14.2,16,post_count_2,15
Endogenous,CNTFR,NM_147164.2,12,20,14.2,16,post_count_3,16
Endogenous,CNTFR,NM_147164.2,12,20,14.2,16,post_count_4,NA
Endogenous,CNTFR,NM_147164.2,12,20,14.2,16,post_count_5,17
Endogenous,CD244,NM_001166663.1,7.5,27.5,24,16.8,pre_count_1,17
Endogenous,CD244,NM_001166663.1,7.5,27.5,24,16.8,pre_count_2,32
Endogenous,CD244,NM_001166663.1,7.5,27.5,24,16.8,pre_count_3,30
Endogenous,CD244,NM_001166663.1,7.5,27.5,24,16.8,pre_count_4,23
Endogenous,CD244,NM_001166663.1,7.5,27.5,24,16.8,pre_count_5,18
Endogenous,CD244,NM_001166663.1,7.5,27.5,24,16.8,post_count_1,11
Endogenous,CD244,NM_001166663.1,7.5,27.5,24,16.8,post_count_2,17
Endogenous,CD244,NM_001166663.1,7.5,27.5,24,16.8,post_count_3,20
Endogenous,CD244,NM_001166663.1,7.5,27.5,24,16.8,post_count_4,15
Endogenous,CD244,NM_001166663.1,7.5,27.5,24,16.8,post_count_5,21
Endogenous,CSF2RB,NM_000395.2,4,36,48.2,18.2,pre_count_1,17
Endogenous,CSF2RB,NM_000395.2,4,36,48.2,18.2,pre_count_2,96
Endogenous,CSF2RB,NM_000395.2,4,36,48.2,18.2,pre_count_3,86
Endogenous,CSF2RB,NM_000395.2,4,36,48.2,18.2,pre_count_4,20
Endogenous,CSF2RB,NM_000395.2,4,36,48.2,18.2,pre_count_5,22
Endogenous,CSF2RB,NM_000395.2,4,36,48.2,18.2,post_count_1,24
Endogenous,CSF2RB,NM_000395.2,4,36,48.2,18.2,post_count_2,NA
Endogenous,CSF2RB,NM_000395.2,4,36,48.2,18.2,post_count_3,14
Endogenous,CSF2RB,NM_000395.2,4,36,48.2,18.2,post_count_4,16
Endogenous,CSF2RB,NM_000395.2,4,36,48.2,18.2,post_count_5,19
Endogenous,MAP3K7,NM_003188.3,258.5,606.5,717.6,396,pre_count_1,278
Endogenous,MAP3K7,NM_003188.3,258.5,606.5,717.6,396,pre_count_2,1499
Endogenous,MAP3K7,NM_003188.3,258.5,606.5,717.6,396,pre_count_3,970
Endogenous,MAP3K7,NM_003188.3,258.5,606.5,717.6,396,pre_count_4,441
Endogenous,MAP3K7,NM_003188.3,258.5,606.5,717.6,396,pre_count_5,400
Endogenous,MAP3K7,NM_003188.3,258.5,606.5,717.6,396,post_count_1,389
Endogenous,MAP3K7,NM_003188.3,258.5,606.5,717.6,396,post_count_2,NA
Endogenous,MAP3K7,NM_003188.3,258.5,606.5,717.6,396,post_count_3,435
Endogenous,MAP3K7,NM_003188.3,258.5,606.5,717.6,396,post_count_4,284
Endogenous,MAP3K7,NM_003188.3,258.5,606.5,717.6,396,post_count_5,476
Endogenous,FASLG,NM_000639.2,-2.5,49.5,47.8,26.4,pre_count_1,16
Endogenous,FASLG,NM_000639.2,-2.5,49.5,47.8,26.4,pre_count_2,36
Endogenous,FASLG,NM_000639.2,-2.5,49.5,47.8,26.4,pre_count_3,94
Endogenous,FASLG,NM_000639.2,-2.5,49.5,47.8,26.4,pre_count_4,59
Endogenous,FASLG,NM_000639.2,-2.5,49.5,47.8,26.4,pre_count_5,34
Endogenous,FASLG,NM_000639.2,-2.5,49.5,47.8,26.4,post_count_1,14
Endogenous,FASLG,NM_000639.2,-2.5,49.5,47.8,26.4,post_count_2,49
Endogenous,FASLG,NM_000639.2,-2.5,49.5,47.8,26.4,post_count_3,22
Endogenous,FASLG,NM_000639.2,-2.5,49.5,47.8,26.4,post_count_4,17
Endogenous,FASLG,NM_000639.2,-2.5,49.5,47.8,26.4,post_count_5,30
Endogenous,CD209,NM_021155.2,19,43,32.2,28.8,pre_count_1,13
Endogenous,CD209,NM_021155.2,19,43,32.2,28.8,pre_count_2,NA
Endogenous,CD209,NM_021155.2,19,43,32.2,28.8,pre_count_3,48
Endogenous,CD209,NM_021155.2,19,43,32.2,28.8,pre_count_4,43
Endogenous,CD209,NM_021155.2,19,43,32.2,28.8,pre_count_5,25
Endogenous,CD209,NM_021155.2,19,43,32.2,28.8,post_count_1,32
Endogenous,CD209,NM_021155.2,19,43,32.2,28.8,post_count_2,NA
Endogenous,CD209,NM_021155.2,19,43,32.2,28.8,post_count_3,21
Endogenous,CD209,NM_021155.2,19,43,32.2,28.8,post_count_4,28
Endogenous,CD209,NM_021155.2,19,43,32.2,28.8,post_count_5,34
Endogenous,IRF7,NM_004029.2,-75,645,431.2,236.5,pre_count_1,465
Endogenous,IRF7,NM_004029.2,-75,645,431.2,236.5,pre_count_2,802
Endogenous,IRF7,NM_004029.2,-75,645,431.2,236.5,pre_count_3,NA
Endogenous,IRF7,NM_004029.2,-75,645,431.2,236.5,pre_count_4,175
Endogenous,IRF7,NM_004029.2,-75,645,431.2,236.5,pre_count_5,283
Endogenous,IRF7,NM_004029.2,-75,645,431.2,236.5,post_count_1,177
Endogenous,IRF7,NM_004029.2,-75,645,431.2,236.5,post_count_2,NA
Endogenous,IRF7,NM_004029.2,-75,645,431.2,236.5,post_count_3,195
Endogenous,IRF7,NM_004029.2,-75,645,431.2,236.5,post_count_4,199
Endogenous,IRF7,NM_004029.2,-75,645,431.2,236.5,post_count_5,375
Endogenous,PTCD2,NM_001284403.1,-66,318,149.8,127,pre_count_1,117
Endogenous,PTCD2,NM_001284403.1,-66,318,149.8,127,pre_count_2,175
Endogenous,PTCD2,NM_001284403.1,-66,318,149.8,127,pre_count_3,282
Endogenous,PTCD2,NM_001284403.1,-66,318,149.8,127,pre_count_4,82
Endogenous,PTCD2,NM_001284403.1,-66,318,149.8,127,pre_count_5,93
Endogenous,PTCD2,NM_001284403.1,-66,318,149.8,127,post_count_1,174
Endogenous,PTCD2,NM_001284403.1,-66,318,149.8,127,post_count_2,193
Endogenous,PTCD2,NM_001284403.1,-66,318,149.8,127,post_count_3,78
Endogenous,PTCD2,NM_001284403.1,-66,318,149.8,127,post_count_4,78
Endogenous,PTCD2,NM_001284403.1,-66,318,149.8,127,post_count_5,112
Endogenous,PIK3R2,NM_005027.3,71,367,748.6,198,pre_count_1,382
Endogenous,PIK3R2,NM_005027.3,71,367,748.6,198,pre_count_2,1731
Endogenous,PIK3R2,NM_005027.3,71,367,748.6,198,pre_count_3,1377
Endogenous,PIK3R2,NM_005027.3,71,367,748.6,198,pre_count_4,84
Endogenous,PIK3R2,NM_005027.3,71,367,748.6,198,pre_count_5,169
Endogenous,PIK3R2,NM_005027.3,71,367,748.6,198,post_count_1,256
Endogenous,PIK3R2,NM_005027.3,71,367,748.6,198,post_count_2,NA
Endogenous,PIK3R2,NM_005027.3,71,367,748.6,198,post_count_3,188
Endogenous,PIK3R2,NM_005027.3,71,367,748.6,198,post_count_4,166
Endogenous,PIK3R2,NM_005027.3,71,367,748.6,198,post_count_5,182
Endogenous,LILRA5,NM_181879.2,-10,78,45.6,29.2,pre_count_1,23
Endogenous,LILRA5,NM_181879.2,-10,78,45.6,29.2,pre_count_2,67
Endogenous,LILRA5,NM_181879.2,-10,78,45.6,29.2,pre_count_3,78
Endogenous,LILRA5,NM_181879.2,-10,78,45.6,29.2,pre_count_4,34
Endogenous,LILRA5,NM_181879.2,-10,78,45.6,29.2,pre_count_5,26
Endogenous,LILRA5,NM_181879.2,-10,78,45.6,29.2,post_count_1,17
Endogenous,LILRA5,NM_181879.2,-10,78,45.6,29.2,post_count_2,NA
Endogenous,LILRA5,NM_181879.2,-10,78,45.6,29.2,post_count_3,23
Endogenous,LILRA5,NM_181879.2,-10,78,45.6,29.2,post_count_4,45
Endogenous,LILRA5,NM_181879.2,-10,78,45.6,29.2,post_count_5,32
Endogenous,IL32,NM_004221.4,-228,1012,831.6,306.2,pre_count_1,297
Endogenous,IL32,NM_004221.4,-228,1012,831.6,306.2,pre_count_2,693
Endogenous,IL32,NM_004221.4,-228,1012,831.6,306.2,pre_count_3,1591
Endogenous,IL32,NM_004221.4,-228,1012,831.6,306.2,pre_count_4,1220
Endogenous,IL32,NM_004221.4,-228,1012,831.6,306.2,pre_count_5,357
Endogenous,IL32,NM_004221.4,-228,1012,831.6,306.2,post_count_1,165
Endogenous,IL32,NM_004221.4,-228,1012,831.6,306.2,post_count_2,NA
Endogenous,IL32,NM_004221.4,-228,1012,831.6,306.2,post_count_3,237
Endogenous,IL32,NM_004221.4,-228,1012,831.6,306.2,post_count_4,276
Endogenous,IL32,NM_004221.4,-228,1012,831.6,306.2,post_count_5,547
Endogenous,CCND3,NM_001136017.2,29,133,233.8,75,pre_count_1,45
Endogenous,CCND3,NM_001136017.2,29,133,233.8,75,pre_count_2,696
