<Header>
"FileVersion,2.0"
"SoftwareVersion,2.3.0.44"
"SystemType,Gen3"
</Header>
<Sample_Attributes>
"ID,01007-C3"
"Owner,Administrator"
"Comments,"
"Date,20220128"
"GeneRLF,NS_IO_360_v1.0"
"SystemAPF,n6_vDV1"
"AssayType,Non Specific"
</Sample_Attributes>
<Lane_Attributes>
"ID,8"
"FovCount,194"
"FovCounted,194"
"ScannerID,1706P0203"
"StagePosition,1"
"BindingDensity,0.32"
"CartridgeID,30102613280522-01"
"CartridgeBarcode,30102613280522"
</Lane_Attributes>
<Code_Summary>
"CodeClass,Name,Accession,Count"
"Endogenous,IKBKB,NM_001190720.2,98"
"Endogenous,ZEB2,NM_001171653.1,435"
"Endogenous,LRRC32,NM_005512.2,168"
"Endogenous,IL22RA1,NM_021258.2,20"
"Endogenous,ELOB,NM_007108.2,54"
"Endogenous,ITGA1,NM_181501.1,73"
"Endogenous,IL24,NM_001185158.1,26"
"Endogenous,PVRIG,NM_024070.3,58"
"Endogenous,RB1,NM_000321.2,269"
"Endogenous,SRP54,NM_001146282.1,196"
"Endogenous,ICAM3,NM_002162.3,113"
"Endogenous,CCR5,NM_000579.3,55"
"Endogenous,CTLA4,NM_001037631.2,25"
"Endogenous,GLS,NM_014905.4,51"
"Endogenous,ITGAE,NM_002208.4,158"
"Endogenous,MET,NM_000245.2,67"
"Endogenous,WNT3A,NM_033131.3,27"
"Endogenous,TYMP,NM_001113755.2,647"
"Endogenous,IFI16,NM_001206567.1,328"
"Endogenous,PVR,NM_001135768.2,26"
"Endogenous,P4HA2,NM_001017973.1,78"
"Endogenous,BRIP1,NM_032043.2,187"
"Endogenous,ESR1,NM_000125.2,754"
"Endogenous,DAB2,NM_001244871.1,228"
"Endogenous,DUSP1,NM_004417.3,486"
"Endogenous,CD8B,NM_172213.2,30"
"Endogenous,ACVR1C,NM_145259.2,49"
"Endogenous,IL15,NM_000585.4,50"
"Endogenous,KIR3DL1,NM_001322168.1,21"
"Endogenous,CDH1,NM_004360.3,3140"
"Endogenous,HES1,NM_005524.2,65"
"Endogenous,IHH,NM_002181.2,26"
"Endogenous,CCL19,NM_006274.2,24"
"Endogenous,C2,NM_000063.5,72"
"Endogenous,TLR7,NM_016562.3,39"
"Endogenous,IL2RA,NM_000417.2,22"
"Endogenous,PRKAA2,NM_006252.3,31"
"Endogenous,COL11A2,NM_001163771.1,8"
"Endogenous,TNFRSF10D,NM_003840.4,37"
"Endogenous,SIGLEC8,NM_014442.2,44"
"Endogenous,PC,NM_000920.3,101"
"Endogenous,IL17A,NM_002190.2,24"
"Endogenous,GLI1,NM_005269.2,28"
"Endogenous,GNG4,NM_001098721.1,25"
"Endogenous,LDHB,NM_001174097.2,262"
"Endogenous,DTX4,NM_015177.1,38"
"Endogenous,CD3G,NM_000073.2,23"
"Endogenous,S100A8,NM_002964.4,180"
"Endogenous,ZC3H12A,NM_025079.2,31"
"Endogenous,IER3,NM_003897.3,61"
"Endogenous,CD4,NM_000616.4,29"
"Endogenous,S100A12,NM_005621.1,44"
"Endogenous,CD6,NM_001254751.1,31"
"Endogenous,CD163,NM_203416.2,605"
"Endogenous,DUSP2,NM_004418.3,29"
"Endogenous,HERC6,NM_001165136.1,67"
"Endogenous,MRC1,NM_002438.2,201"
"Endogenous,DLL4,NM_019074.2,40"
"Endogenous,SAMSN1,NM_001256370.1,137"
"Endogenous,CD28,NM_001243077.1,25"
"Endogenous,TAP2,NM_018833.2,173"
"Endogenous,ICOS,NM_012092.3,22"
"Endogenous,TNFSF12,NM_003809.2,85"
"Endogenous,IFITM2,NM_006435.2,1085"
"Endogenous,DNMT1,NM_001130823.2,215"
"Endogenous,TNFSF8,NM_001244.3,35"
"Endogenous,TGFB2,NM_001135599.3,58"
"Endogenous,TMEM140,NM_018295.3,56"
"Endogenous,COL11A1,NM_001854.3,1000"
"Endogenous,GIMAP6,NR_024115.1,60"
"Endogenous,IRF4,NM_002460.1,37"
"Endogenous,BNIP3,NM_004052.3,150"
"Endogenous,FPR3,NM_002030.4,255"
"Endogenous,HLA-C,NM_002117.4,644"
"Endogenous,VEGFC,NM_005429.4,113"
"Endogenous,SIGLEC1,NM_023068.3,70"
"Endogenous,BID,NM_001196.3,30"
"Endogenous,MAPK10,NM_001318067.1,22"
"Endogenous,FCN1,NM_002003.4,29"
"Endogenous,H2AFX,NM_002105.2,67"
"Endogenous,CBLC,NM_001130852.1,21"
"Endogenous,CASP3,NM_032991.2,157"
"Endogenous,PIAS4,NM_015897.2,108"
"Endogenous,HLA-DRA,NM_019111.3,4397"
"Endogenous,ULBP2,NM_025217.2,20"
"Endogenous,CASP1,NM_001223.4,95"
"Endogenous,MS4A2,NM_000139.3,26"
"Endogenous,HSD11B1,NM_181755.2,25"
"Endogenous,GAS1,NM_002048.2,65"
"Endogenous,FUT4,NM_002033.3,47"
"Endogenous,CSF1,NM_000757.5,78"
"Endogenous,FAM30A,NR_026800.2,21"
"Endogenous,ITPK1,NM_001142593.2,254"
"Endogenous,BCAT1,NM_005504.6,98"
"Endogenous,CD80,NM_005191.3,33"
"Endogenous,C1QB,NM_000491.3,1326"
"Endogenous,RELN,NM_005045.3,27"
"Endogenous,ICAM5,NM_003259.3,23"
"Endogenous,MAML2,NM_032427.1,61"
"Endogenous,OLR1,NM_002543.3,252"
"Endogenous,NFKBIE,NM_004556.2,47"
"Endogenous,WNT11,XM_011545241.2,24"
"Endogenous,LILRA3,NM_001172654.2,32"
"Endogenous,TNFSF13B,NM_001145645.2,65"
"Endogenous,TDO2,NM_005651.3,45"
"Endogenous,MAP3K5,NM_005923.3,155"
"Endogenous,HLA-F,NM_001098479.1,95"
"Endogenous,CD3E,NM_000733.3,65"
"Endogenous,RRM2,NM_001034.1,195"
"Endogenous,C7,NM_000587.2,117"
"Endogenous,TNFRSF14,NM_003820.3,237"
"Endogenous,FCGRT,NM_004107.4,303"
"Endogenous,WNT2,NM_003391.2,27"
"Endogenous,MICB,NM_005931.3,72"
"Endogenous,HMGA1,NM_145902.2,95"
"Endogenous,IL21R,NM_021798.3,17"
"Endogenous,CD300A,NM_001256841.1,43"
"Endogenous,TWIST1,NM_000474.3,25"
"Endogenous,IL1RN,NM_000577.3,15"
"Endogenous,CXCL1,NM_001511.3,13"
"Endogenous,SFXN1,NM_001322977.1,313"
"Endogenous,GNLY,NM_012483.3,26"
"Endogenous,NID2,NM_007361.3,327"
"Endogenous,NECTIN1,NM_002855.4,160"
"Endogenous,SERPINA1,NM_001127702.1,95"
"Endogenous,PDGFB,NM_002608.2,21"
"Endogenous,HLA-B,NM_005514.6,3822"
"Endogenous,VCAM1,NM_001078.3,131"
"Endogenous,HLA-DPB1,NM_002121.5,2049"
"Endogenous,HLA-DOA,NM_002119.3,50"
"Endogenous,GBP2,NM_004120.4,109"
"Endogenous,ATM,NM_000051.3,449"
"Endogenous,PSMB8,NM_004159.4,230"
"Endogenous,MLH1,NM_000249.2,129"
"Endogenous,PLA1A,NM_015900.2,37"
"Endogenous,NT5E,NM_002526.3,92"
"Endogenous,PALMD,NM_017734.4,120"
"Endogenous,UBA7,NM_003335.2,87"
"Endogenous,PIK3CD,NM_001350234.1,28"
"Endogenous,NOD2,NM_022162.1,33"
"Endogenous,CEACAM3,NM_001277163.2,35"
"Endogenous,RIPK3,NM_006871.3,25"
"Endogenous,IL1R2,NR_048564.1,49"
"Endogenous,JAK1,NM_002227.1,464"
"Endogenous,ENO1,NM_001428.3,855"
"Endogenous,LILRA1,NM_001278318.1,28"
"Endogenous,BBS1,NM_024649.4,89"
"Endogenous,MYD88,NM_002468.3,136"
"Endogenous,CXCR3,NM_001142797.1,23"
"Endogenous,CD1C,NM_001765.2,19"
"Endogenous,TLR9,NM_017442.2,29"
"Endogenous,CCL7,NM_006273.3,21"
"Endogenous,CPA3,NM_001870.2,111"
"Endogenous,SH2D1A,NM_001114937.2,47"
"Endogenous,CCR4,NM_005508.4,35"
"Endogenous,HDAC4,NM_006037.3,89"
"Endogenous,POLD1,NM_001256849.1,33"
"Endogenous,PTPN11,NM_001330437.1,404"
"Endogenous,JAK2,NM_004972.2,254"
"Endogenous,WNT10A,NM_025216.2,28"
"Endogenous,ITGB2,NM_000211.3,240"
"Endogenous,TYMS,NM_001071.1,84"
"Endogenous,KAT2B,NM_003884.4,488"
"Endogenous,ITGA6,NM_001316306.1,497"
"Endogenous,TBX21,NM_013351.1,24"
"Endogenous,BRCA1,NM_007294.3,30"
"Endogenous,COL17A1,NM_000494.3,47"
"Endogenous,BIRC3,NM_001165.4,26"
"Endogenous,KRAS,NM_004985.3,153"
"Endogenous,IL11RA,NM_147162.1,42"
"Endogenous,SIRPA,NM_001040023.1,164"
"Endogenous,CEBPB,NM_005194.3,373"
"Endogenous,VTCN1,NM_001253849.1,87"
"Endogenous,SGK1,NM_005627.3,227"
"Endogenous,NLRC5,NM_032206.4,97"
"Endogenous,CCL8,NM_005623.2,78"
"Endogenous,TRAF1,NM_001190945.1,46"
"Endogenous,ADAM12,NM_003474.5,381"
"Endogenous,MMRN2,NM_024756.2,117"
"Endogenous,PTGS2,NM_000963.1,38"
"Endogenous,SMAD5,NM_005903.5,200"
"Endogenous,LCK,NM_005356.4,50"
"Endogenous,ITGB3,NM_000212.2,63"
"Endogenous,FCGR2B,NM_001002273.1,364"
"Endogenous,NRAS,NM_002524.4,262"
"Endogenous,IL34,NM_001172771.1,44"
"Endogenous,LAMA1,NM_005559.3,57"
"Endogenous,CLEC4E,NM_014358.3,41"
"Endogenous,IL18R1,NM_001282399.1,61"
"Endogenous,MFNG,NM_002405.3,47"
"Endogenous,TTC30A,NM_152275.3,129"
"Endogenous,TNFRSF10C,NM_003841.3,74"
"Positive,POS_C(8),ERCC_00002.1,4425"
"Positive,POS_A(128),ERCC_00117.1,38967"
"Positive,POS_F(0.125),ERCC_00034.1,84"
"Positive,POS_D(2),ERCC_00092.1,845"
"Positive,POS_B(32),ERCC_00112.1,16298"
"Positive,POS_E(0.5),ERCC_00035.1,189"
"Negative,NEG_C(0),ERCC_00019.1,31"
"Negative,NEG_D(0),ERCC_00076.1,16"
"Negative,NEG_E(0),ERCC_00098.1,22"
"Negative,NEG_A(0),ERCC_00096.1,17"
"Negative,NEG_H(0),ERCC_00154.1,9"
"Negative,NEG_G(0),ERCC_00144.1,17"
"Negative,NEG_F(0),ERCC_00126.1,26"
"Negative,NEG_B(0),ERCC_00041.1,33"
"Housekeeping,UBB,NM_018955.3,3098"
"Housekeeping,PUM1,NM_001020658.1,533"
"Housekeeping,TLK2,NM_006852.3,517"
"Housekeeping,DNAJC14,NM_032364.5,143"
"Housekeeping,SF3A1,NM_005877.4,327"
"Housekeeping,POLR2A,NM_000937.2,449"
"Housekeeping,SDHA,NM_004168.3,425"
"Housekeeping,STK11IP,NM_052902.2,120"
"Housekeeping,NRDE2,NM_017970.3,134"
"Housekeeping,TBP,NM_001172085.1,117"
"Housekeeping,OAZ1,NM_004152.2,1823"
"Housekeeping,TBC1D10B,NM_015527.3,115"
"Housekeeping,GUSB,NM_000181.1,149"
"Housekeeping,PSMC4,NM_006503.2,205"
"Housekeeping,TFRC,NM_003234.1,184"
"Housekeeping,ABCF1,NM_001090.2,162"
"Housekeeping,TMUB2,NM_177441.2,88"
"Housekeeping,MRPL19,NM_014763.3,169"
"Housekeeping,G6PD,NM_000402.4,87"
"Housekeeping,ERCC3,NM_000122.1,578"
</Code_Summary>
<Messages>
</Messages>
